3	tt10326874:7.9	tt10536030:-	tt11050266:-	tt11050678:-	tt11209288:-	tt11209326:-	tt11212122:-	tt11217092:-	tt11227718:-	tt11236098:-	tt11241764:-	tt11305946:-	tt11326600:-	tt11343130:7.2	tt11491398:-	tt11491428:-	tt11491478:-	tt11491806:-	tt11491812:-	tt11491818:-	tt11491932:-	tt11501076:-	tt11501096:-	tt11501144:-	tt11501236:-	tt11501242:-	tt11501246:-	tt11516356:-	tt11522548:-	
4	tt12439018:-	tt13682424:-	
1	tt7270530:6.9	tt7270542:5.4	tt7276704:7.3	tt7276886:7.3	tt7325772:7.4	tt7325784:6.2	tt7325802:7.6	tt7325822:6.7	tt7325878:7.4	tt7325888:7.4	tt7325904:7.6	tt7325914:7.8	tt7379998:7.2	tt7380058:7.1	tt7414128:6.8	tt7444962:8.4	tt7476640:-	tt7509954:7.9	tt7546238:-	tt7562558:7.4	tt7606102:-	tt7620776:7.3	tt7646024:8.1	tt7670398:7.4	tt7697050:7.6	tt7725834:7.6	tt7761134:-	tt7779188:-	tt7803040:-	
2	tt8016774:-	tt8149804:6.1	tt8149834:7.6	tt8149856:6.2	tt8226974:7.0	tt8226986:6.8	tt8760810:7.1	tt8760820:6.7	tt8760828:7.5	tt8762186:-	tt8802878:-	tt9124470:-	tt9124642:-	tt9280000:7.3	tt9330404:5.3	tt9331076:-	tt9331088:-	tt9341424:-	tt9346316:-	tt9350862:-	tt9358350:-	tt9360756:-	tt9382636:-	tt9382644:-	tt9387396:-	tt9391124:-	tt9419248:-	tt9522800:-	tt9522822:-	
