1	tt11094332:-	tt11094406:-	tt11094414:-	tt11094496:-	tt11094500:-	tt11094524:-	tt11094628:-	tt11094672:-	tt11094710:-	tt11094716:-	tt11094752:-	tt11094760:-	tt11094786:-	tt11094796:-	tt11094808:-	tt11094810:-	tt11094846:-	
2	tt11094830:-	tt11094842:-	tt11095170:-	tt11097236:-	tt11097260:-	tt11097264:-	tt11097280:-	tt11097362:-	tt11097370:-	tt11097378:-	tt11097382:-	tt11097386:-	tt11097406:-	tt11097416:-	tt11097440:-	tt11097486:-	tt11097494:-	
