1	tt13442008:9.1	tt13442050:8.9	tt13442192:8.2	tt13442224:9.1	tt13442242:8.8	tt13442252:9.1	tt13442254:9.3	tt13442258:7.5	tt13442268:8.7	tt13442280:9.6	tt13442296:7.1	tt13442302:8.2	tt13442318:9.5	tt13442326:6.2	
2	tt13655628:-	tt13655632:-	tt13655634:-	tt13655638:-	tt13655640:-	tt13655642:-	tt13655644:-	tt13655648:-	tt13655650:-	tt13655654:-	tt13655656:-	tt13655662:-	tt13655664:-	tt13655668:-	
