1	tt8415990:-	tt8415992:-	tt8415994:-	tt8415996:-	tt8415998:-	tt8416002:-	tt8416004:-	tt8416006:-	tt8416008:-	tt8416010:-	tt8416012:-	tt8416016:-	tt8416018:-	tt8416020:-	tt8416022:-	tt8416024:-	tt8416026:-	tt8416028:-	tt8416030:-	tt8416032:-	tt8416034:-	tt8416036:-	tt8416038:-	tt8416040:-	tt8416042:-	tt8416046:-	tt8416048:-	tt8416052:-	tt8416054:-	
2	tt8416044:-	tt8416056:-	tt8416058:-	tt8416060:-	tt8416062:-	tt8416064:-	tt8416066:-	tt8416068:-	tt8416070:-	tt8416072:-	tt8416076:-	tt8416078:-	tt8416080:-	tt8416082:-	tt8416084:-	tt8416086:-	tt8416090:-	tt8416092:-	tt8416096:-	tt8416098:-	tt8416100:-	tt8416102:-	tt8416104:-	tt8416106:-	tt8416108:-	tt8416110:-	tt8416112:-	tt8416114:-	tt8416118:-	
3	tt8416116:-	tt8416120:-	tt8416124:-	tt8416126:-	tt8416128:-	tt8416130:-	tt8416132:-	tt8416134:-	tt8416136:-	tt8416138:-	tt8416140:-	tt8416142:-	tt8416144:-	tt8416146:-	tt8416150:-	tt8416152:-	tt8416154:-	tt8416158:-	tt8416162:-	tt8416164:-	tt8416166:-	tt8416172:-	tt8416174:-	tt8416176:-	tt8416178:-	tt8416180:-	tt8416182:-	tt8416186:-	
