1	tt12044450:5.0	tt12044454:-	tt12044462:6.0	tt12044466:-	tt12044470:-	tt12044472:-	tt12044488:-	tt12044490:-	
2	tt14673006:-	tt14673016:-	tt14673022:-	tt14673032:-	tt14673036:-	
3	tt14673040:-	tt14673042:-	tt14673054:-	tt14673058:-	tt14673062:-	
