1	tt12745226:-	tt12745228:-	tt12745230:-	tt12745234:-	tt12745256:-	tt12745262:-	tt12745266:-	
2	tt12745272:-	tt12745276:-	tt12745284:-	tt12745292:-	tt12745298:-	tt12745304:-	tt12745316:-	
3	tt12745334:-	tt12745338:-	tt12745344:-	tt12745350:-	tt12745358:-	tt12745362:-	tt12745370:-	
