3	tt10613460:9.2	tt10613530:8.0	tt10613534:8.0	tt10613536:8.7	tt10613542:8.3	tt10613546:8.6	tt10613548:8.6	tt10613552:9.3	tt10613554:9.5	tt10735114:-	tt10735120:-	tt10735126:6.4	tt10735128:-	tt10735134:-	tt10828228:-	tt10898920:-	tt10898934:-	tt10898946:8.6	tt10898958:-	tt10898970:-	tt10898982:-	tt10901848:9.4	tt10907412:-	tt10912348:-	tt10940262:8.4	tt10940264:-	tt10940268:-	tt10940272:8.8	tt10940274:8.8	tt8058954:8.8	
4	tt14485232:-	tt14496106:-	tt14503326:-	tt14509424:-	tt14540140:-	tt14540150:-	tt14545990:-	tt14551630:-	tt14579136:-	tt14586186:-	tt14592136:-	tt14598920:-	tt14665040:-	tt14665096:-	tt14665190:-	tt14665316:-	tt14820766:-	tt14820772:-	tt14820780:-	tt14820784:-	
1	tt6633928:8.4	tt6649104:8.2	tt6651770:8.4	tt6651788:8.2	tt6651800:8.4	tt6652014:8.3	tt6661822:8.5	tt6687224:7.4	tt6687248:7.9	tt6687252:8.4	tt6687256:8.1	tt6687270:8.2	tt6687294:7.8	tt6687300:7.9	tt6687308:7.9	tt6687316:7.7	tt6687326:8.3	tt6687344:8.3	tt6687370:8.1	tt6704114:7.1	
\N	tt6705918:-	
2	tt6827128:8.1	tt7479996:9.1	tt7651506:7.6	tt7651508:8.1	tt7651510:8.4	tt7651512:8.1	tt7651514:7.7	tt7651516:8.3	tt7651518:7.7	tt7651520:7.6	tt7651522:7.7	tt7651524:8.0	tt7651526:7.9	tt7651528:7.8	tt7651530:7.3	tt7756588:7.1	tt7756592:8.3	tt7756596:8.3	tt7756602:8.2	tt7837566:8.7	
