1	tt0877993:-	tt0877994:-	tt0877995:-	tt0877996:-	tt0902079:-	tt0902080:-	tt0902081:-	tt0902082:-	tt0902083:-	tt0911918:-	
2	tt1004873:-	tt1004874:-	tt1004875:-	tt1004876:-	tt1004877:-	tt1004878:-	tt1004879:-	tt1004880:-	tt1004881:-	tt1004882:-	
3	tt1154348:-	tt1154349:-	tt1154350:-	tt1154351:-	tt1154352:-	tt1154353:-	tt1154354:-	tt1154355:-	tt1154356:-	tt1154357:-	tt1154358:-	tt1154359:-	
4	tt1335435:-	tt1335436:-	tt1335437:-	tt1335438:-	tt1335439:-	tt1335440:-	tt1335441:-	tt1335442:-	tt1335443:-	tt1335444:-	tt1335445:-	tt1335446:-	
5	tt1420300:-	tt1420301:-	tt1420302:-	tt1420303:-	tt1420304:-	tt1420305:-	tt1420306:-	tt1420307:-	tt1420308:-	tt1420309:-	tt1420310:-	tt1434059:-	
6	tt1716960:-	tt1716961:-	tt1716962:-	tt1716963:-	tt1716964:-	tt1716965:-	tt1716966:-	tt1716967:-	tt1716968:-	tt1716969:-	tt1716970:-	tt1716971:-	
7	tt1750853:-	tt1750854:-	tt1750855:-	tt1750856:-	tt1804074:-	tt1804075:-	tt1804076:-	tt1804077:-	
8	tt2272407:-	tt2272409:-	tt2272411:-	tt2272413:-	tt2272415:-	tt2272417:-	tt2272419:-	tt2272421:-	tt2272423:-	tt2272425:-	tt2272427:-	tt2272429:-	
9	tt2272431:-	tt2272433:-	tt2272435:-	
