5	tt0651344:5.4	tt0651345:5.4	tt0651361:-	tt0651362:-	tt0651363:-	tt0651369:8.0	tt0651370:8.1	tt0651371:6.4	tt0651383:-	tt0651384:-	tt0651385:-	tt0651387:4.8	tt0651388:4.6	tt0651390:4.5	tt0651391:5.6	tt0651392:5.9	tt0651393:5.3	tt0651394:5.0	tt0651396:5.1	tt1142695:5.4	tt4668864:-	tt4668876:-	tt4668880:-	tt4669004:-	tt4669012:-	tt4669028:-	
6	tt0651346:5.8	tt0651353:7.3	tt0651354:6.9	tt0651368:-	tt4367752:-	tt4367756:-	tt4665952:-	tt4665974:-	tt4665980:-	tt4669144:-	tt4669148:-	tt4669154:-	tt4669170:-	tt4669200:-	tt4669212:-	tt4669218:-	tt4669222:-	tt4670672:-	tt4670674:-	tt4670678:-	tt4670680:-	tt4670682:-	tt4676046:-	tt4698240:-	tt4698246:-	tt4698254:-	tt4711832:-	tt4711838:-	tt4711842:-	tt4711846:-	tt4711910:-	tt4712002:-	tt4712012:-	tt4712018:-	tt4712024:-	tt4712038:-	tt4712058:-	tt4712060:-	tt4712070:-	tt4724348:-	tt4724350:-	tt4724354:-	
2	tt0651347:6.5	tt0651348:6.3	tt0651360:-	tt0651379:-	tt0651398:5.4	tt1525094:5.8	tt4069344:5.3	tt4069348:6.8	tt4069350:5.1	tt4069358:5.4	tt4069366:5.9	tt4069378:6.1	tt4663820:6.2	
4	tt0651349:4.7	tt0651351:5.2	tt0651352:4.4	tt0651355:4.6	tt0651356:4.7	tt0651357:5.1	tt0651359:4.1	tt0651365:-	tt0651376:-	tt0651377:-	tt0651378:-	tt0651389:5.0	tt0651395:6.3	tt0651399:4.2	tt0877227:5.8	tt4665478:-	tt4665896:-	tt4665898:-	
1	tt0651350:6.9	tt0651358:5.3	tt0651364:-	tt0651367:4.5	tt0651397:6.5	tt1478647:6.1	tt4054776:6.9	tt4054780:6.6	tt4054786:6.6	tt4054790:5.1	tt4054796:5.4	tt4054810:5.9	tt4054818:5.5	tt4054830:5.0	tt4054846:6.1	tt4054864:6.0	tt4054870:5.5	tt4054874:5.7	tt4663732:6.8	
3	tt0651366:-	tt0651372:-	tt0651373:-	tt0651374:-	tt0651375:-	tt1280276:6.2	tt2133739:-	tt4109224:5.3	tt4109234:5.8	tt4664358:6.4	tt4664366:6.3	tt4664394:-	tt4664398:-	tt4664670:-	tt4664682:-	tt4664686:-	
\N	tt0651380:-	tt0651381:-	tt0651382:-	tt0651386:-	
9	tt1131284:-	tt1135396:-	tt1174450:-	tt1290807:-	tt4666252:-	tt4666258:-	tt4666266:-	tt4666272:-	tt4666280:-	tt4666284:-	tt4666290:-	tt4725288:-	tt4725290:-	tt4725292:-	tt4725298:-	tt4741604:-	tt4741606:-	tt4741716:-	tt4741724:-	tt4741726:-	tt4741744:-	tt4741750:-	tt4741756:-	
7	tt1133758:-	tt4707704:-	tt4707708:-	tt4707712:-	tt4707716:-	tt4707720:-	tt4725378:-	tt4725382:-	tt4725384:-	tt4725404:-	tt4725410:-	tt4725414:-	tt4725422:-	tt4725436:-	tt4725440:-	
11	tt1333464:5.0	tt1333465:-	tt1335463:-	tt1350256:4.7	tt1354395:-	tt1363409:-	tt1390139:5.8	tt1390668:-	tt2063397:-	tt2064476:-	tt4670790:-	tt4670812:-	tt4671146:-	tt4671156:-	tt4671172:-	tt4671188:-	tt4671202:-	tt4726386:-	tt4726394:-	tt4726400:-	tt4726406:-	tt4726414:-	tt4726462:-	tt4726466:-	
10	tt1385742:7.3	tt2058430:-	tt4666294:-	tt4666304:-	tt4711716:-	tt4711718:-	tt4711720:-	tt4711726:-	tt4711730:-	tt4711738:-	tt4711740:-	tt4711742:-	tt4726620:-	tt4726624:-	tt4726634:-	tt4726642:-	tt4726650:-	tt4726660:-	tt4726664:-	tt4726666:-	tt4726674:-	tt4726678:-	tt4726688:-	tt4726690:-	tt4726694:-	tt4726698:-	tt4726704:-	
12	tt1793610:-	tt1793611:-	tt2048460:6.2	tt4724374:-	tt4724380:-	tt4724382:-	tt4724384:-	tt4724390:-	tt4724392:-	tt4724432:-	tt4724438:-	tt4724454:-	tt4724462:-	tt4724468:-	tt4724490:-	tt4724516:-	tt4724528:-	tt4724536:-	tt4726312:-	tt4726314:-	tt4726320:-	tt4726324:-	tt4726326:-	tt4726330:-	tt4726338:-	
14	tt2048459:6.6	tt4696456:-	tt4696460:-	tt4696466:-	tt4696474:-	tt4696490:-	tt4696514:-	tt4697224:-	tt4697230:-	tt4697234:-	
8	tt4671954:-	tt4671960:4.6	tt4671964:-	tt4671968:-	tt4671974:-	tt4671978:-	tt4671980:-	tt4671984:-	tt4671988:-	tt4671990:-	tt4671992:-	tt4707692:-	tt4707694:-	tt4707696:-	tt4725462:-	tt4725470:-	tt4725472:-	tt4725482:-	
13	tt4741214:-	tt4741216:-	tt4741230:-	tt4741244:-	tt4741264:-	tt4741282:-	tt4741300:-	tt4741302:-	tt4741308:-	
15	tt4771978:7.3	tt4771980:7.7	tt4771984:7.5	tt4771988:5.0	tt4771992:5.7	tt4771996:5.6	tt4772002:6.0	tt4772006:5.2	tt4772014:-	tt4772020:-	
16	tt4772052:5.8	tt4772060:5.1	tt4772068:5.6	tt4772070:-	tt4772074:-	tt4772076:6.4	tt4772082:6.0	tt4835032:5.2	tt4835036:4.6	tt4835042:7.1	
17	tt5134404:8.4	tt5134410:8.2	tt5167900:8.1	tt5167932:6.6	tt5173094:6.0	tt5175466:5.4	tt5175470:5.6	tt5175474:6.5	tt5175476:-	tt5175480:-	tt5175482:5.6	
18	tt5824544:5.2	tt5840236:-	tt5843972:7.0	tt5843980:6.8	tt5843982:6.4	tt5843984:5.4	tt5843986:5.0	tt5843992:7.6	tt5843996:7.2	tt5844000:6.0	tt6177236:6.8	
19	tt6737662:7.0	tt6737666:7.6	tt6737668:6.3	tt6737674:6.2	tt6848500:6.3	tt6883508:6.2	tt6883520:6.2	tt6916494:6.2	tt6916498:6.6	tt6916504:7.0	
20	tt7527742:6.6	tt7527746:7.1	tt7527750:6.4	tt7527752:-	tt7551748:6.7	tt7551756:-	tt7551764:6.2	tt7564142:6.2	tt7564144:-	tt7564146:-	
21	tt7830730:7.3	tt7830736:5.4	tt7830746:5.0	tt7984230:5.2	tt7984238:5.4	tt7984242:6.4	tt7984246:7.4	tt7984248:-	tt7984252:-	tt7984254:-	
22	tt9105578:-	tt9105850:-	tt9105854:6.8	tt9105870:-	tt9105894:-	tt9105906:-	tt9105916:-	tt9105926:-	tt9105940:-	tt9105964:-	
23	tt9530986:7.9	tt9603472:7.7	tt9603476:-	tt9603478:7.3	tt9603484:7.5	tt9603486:-	tt9603490:-	tt9603492:-	tt9603496:-	tt9603498:-	
