1	tt12985256:-	tt12985288:-	tt12985310:-	tt12985354:-	tt12985438:-	tt12985532:-	tt12985658:-	tt12985766:-	tt12985922:-	
2	tt12985976:-	tt12985994:-	tt12985998:-	tt12986132:-	tt12986166:-	tt12986182:-	tt12986190:-	tt12988402:-	tt12988408:-	
3	tt12988472:-	tt12988546:-	tt12988802:-	tt12988908:-	tt12989020:-	tt12989784:-	tt12989946:-	tt12990066:-	tt12990110:-	
4	tt12991594:-	tt12991624:-	tt12991660:-	tt12991670:-	tt12991700:-	
