1	tt4175130:-	tt4175190:-	tt4175202:-	tt4175206:-	tt4175214:-	tt4175220:-	tt4175246:-	tt4175306:-	tt4175320:-	tt4175328:-	tt4175336:-	tt4175340:-	tt4175348:-	
2	tt4175412:-	tt4175420:-	tt4175424:-	tt4175426:-	tt4175430:-	tt4175434:-	tt4175438:-	tt4175452:-	tt4175460:-	tt4175464:-	tt4175468:-	tt4175470:-	
3	tt4175474:-	tt4175476:-	tt4175482:-	tt4175486:-	tt4175492:-	tt4175496:-	tt4175504:-	tt4175512:-	tt4175540:-	tt4175576:-	tt4175580:-	tt4175582:-	tt4175584:-	
4	tt4175592:-	tt4175594:-	tt4175598:-	tt4175602:-	tt4175604:-	tt4175608:-	tt4175610:-	tt4175612:-	tt4175614:-	tt4175620:-	tt4175624:-	tt4175626:-	tt4175628:-	
5	tt4178208:-	tt4178210:-	tt4178212:-	tt4178214:-	tt4178216:-	tt4178218:-	tt4178220:-	tt4178222:-	tt4178224:-	tt4178226:-	tt4178228:-	tt4178230:-	tt4178232:-	
6	tt4178236:-	tt4178238:-	tt4178240:-	tt4178242:-	tt4178244:-	tt4178246:-	tt4178248:-	tt4178250:-	tt4178252:-	tt4178254:-	tt4178258:-	tt4178262:-	tt4178264:-	
7	tt4178266:-	tt4178268:-	tt4178272:-	tt4178274:-	tt4178280:-	tt4178282:-	tt4178284:-	tt4178286:-	tt4178294:-	tt4178296:-	tt4178298:-	tt4178302:-	tt4178304:-	
8	tt4178306:-	tt4178308:-	tt4178312:-	tt4178314:-	tt4178316:-	tt4178318:-	tt4178320:-	tt4178322:-	tt4178324:-	tt4178326:-	tt4178328:-	tt4178330:-	tt4178334:-	
9	tt4178332:-	tt4178340:-	tt4178342:-	tt4178346:-	tt4178348:-	tt4178350:-	tt4178354:-	tt4178356:-	tt4178360:-	tt4178362:-	tt4178366:-	tt4178368:-	tt4178370:-	
10	tt5097908:-	tt5102672:-	tt5107276:-	tt5283050:-	tt5283086:-	tt5283100:-	tt6285312:-	tt6285322:-	tt6285338:-	tt6285344:-	tt6285350:-	tt6285358:-	tt6285360:-	
11	tt6285400:-	tt6287526:-	tt6287550:-	tt6287554:-	tt6287556:-	tt6287560:-	tt6287564:-	tt6287582:-	tt6287590:-	tt6287596:-	tt6287602:-	tt6287606:-	tt6287608:-	
