1	tt10696624:8.6	tt10756490:8.5	tt10771924:8.2	tt10809166:8.6	tt10857870:8.5	tt10897310:8.1	tt10985928:8.5	tt11024816:8.6	tt11106300:8.9	tt11106304:9.2	
\N	tt11146132:7.3	tt11155880:6.4	tt11161256:7.1	tt11161260:6.0	tt11161262:6.3	tt11161266:5.8	tt11372480:6.9	tt12886186:6.4	tt13134908:-	tt13134916:7.5	tt13204726:8.1	tt13204760:-	tt13228740:6.8	tt13228750:-	tt13228756:-	tt13228764:-	tt13228784:-	tt13247268:-	tt13247512:-	tt13273268:-	tt13501186:-	tt13528112:-	tt14706548:-	
2	tt13292040:8.2	tt13327702:7.7	tt13369468:8.3	tt13411712:8.7	tt13450666:8.9	tt13498992:8.6	tt13539908:8.9	tt13581008:8.9	tt13622716:8.9	tt13667208:9.7	
