1	tt12100940:-	tt12100950:-	tt12100958:-	tt12100966:-	tt12100972:-	tt12100980:-	tt12100986:-	tt12101002:-	tt12101008:-	tt12101060:-	tt12101072:-	tt12101078:-	tt12101086:-	tt12101088:-	tt12101090:-	
2	tt12101100:-	tt12101104:-	tt12101110:-	tt12101116:-	tt12101122:-	tt12101124:-	tt12101128:-	tt12101132:-	tt12101136:-	tt12101138:-	tt12101142:-	tt12101144:-	tt12101146:-	tt12101148:-	tt12101152:-	
