1	tt11912364:-	tt11912376:-	tt11912386:-	tt11912414:-	tt11912432:-	tt11912444:-	tt11912460:-	tt11912468:-	tt11912474:-	tt11912476:-	tt11912478:-	tt11912482:-	tt11912488:-	tt11912496:-	tt11912500:-	
2	tt11912504:-	tt11912512:-	tt11912516:-	tt11912524:-	tt11912540:-	tt11912556:-	tt11912566:-	tt11912578:-	tt11912588:-	tt11912594:-	tt11912602:-	
3	tt11912614:-	tt11912620:-	tt11912624:-	tt11912628:-	tt11912636:-	tt11912642:-	tt11912646:-	tt11912652:-	tt11912658:-	tt11912664:-	tt11912670:-	
