3	tt10436952:-	tt10475902:-	tt10553294:-	tt10553366:-	tt10553370:-	tt10553372:-	tt8285206:-	
1	tt6598252:6.5	tt6601756:-	tt6605692:-	tt6605698:-	tt6605700:-	tt6605704:-	tt8249268:-	
2	tt7527460:-	tt8249012:5.0	tt8249018:-	tt8249024:-	tt8249026:-	tt8249028:-	tt8249030:-	tt8520538:-	
