1	tt0641738:8.2	tt0641742:7.6	tt0641744:6.6	tt0641751:8.1	tt0641752:8.1	tt0641754:8.0	tt0641756:7.6	tt0641758:8.1	tt0641761:7.7	tt0901230:7.4	tt0901231:8.2	tt1016918:8.2	tt1016919:7.4	tt1016920:7.5	tt1016923:7.9	tt1016927:8.1	tt1016929:8.1	tt1016931:8.3	tt1016934:7.7	tt1016935:6.8	tt1016937:7.8	tt1016938:8.2	tt1016939:7.0	tt1016940:7.8	tt1016942:8.3	tt1017590:8.0	tt1017591:8.1	tt1017592:6.7	tt1017773:7.6	tt1017774:7.3	tt1017776:7.1	tt1017779:7.9	tt1017781:6.9	tt1017782:7.7	tt1017788:7.9	tt1017789:7.2	tt1017790:7.9	tt1017792:7.4	tt1017794:7.9	tt2180134:7.4	
4	tt0641739:8.0	tt0641745:8.1	tt0641749:7.6	tt0641760:8.3	tt0763204:8.0	tt0839180:6.5	tt1023224:7.4	tt1023225:7.1	tt1023226:7.8	tt1023227:7.5	tt1023228:7.5	tt1023229:7.5	tt1023392:8.3	tt1023393:6.2	tt1023394:7.6	tt1023395:8.0	tt1023396:7.7	tt1023397:8.3	tt1023398:7.3	tt1023667:8.7	tt1023668:6.0	tt1023669:8.0	tt1023670:7.5	tt1023671:8.1	tt1023672:7.4	tt1023673:7.9	tt1023674:7.9	tt1023675:7.6	tt1023676:7.5	tt1023677:6.3	tt1023678:6.3	tt1023679:7.6	tt1023680:7.8	tt1023681:8.3	tt1023682:7.7	tt1025892:7.7	
2	tt0641740:7.6	tt0641741:8.6	tt0641747:7.3	tt0641750:7.9	tt0641759:8.1	tt1016917:7.8	tt1016921:8.8	tt1016922:7.9	tt1016924:8.2	tt1016925:7.6	tt1016926:8.2	tt1016928:7.8	tt1016930:7.8	tt1016932:7.5	tt1016933:7.4	tt1016936:7.7	tt1016941:7.8	tt1016943:7.9	tt1016944:8.2	tt1016945:8.2	tt1017589:7.6	tt1017771:6.8	tt1017772:7.8	tt1017775:8.0	tt1017777:8.5	tt1017778:7.8	tt1017780:7.7	tt1017783:6.7	tt1017784:8.3	tt1017785:7.8	tt1017786:6.7	tt1017787:7.3	tt1017791:6.9	tt1017793:7.5	tt1017795:7.7	tt1017796:8.1	
3	tt0641743:8.2	tt0641746:7.5	tt0641748:7.8	tt0641753:8.1	tt0641755:7.9	tt0641757:8.1	tt0641762:7.9	tt1021745:7.8	tt1021746:8.2	tt1021747:7.8	tt1021748:8.3	tt1021749:8.2	tt1021750:8.0	tt1021751:8.5	tt1021752:7.6	tt1021753:8.3	tt1021754:7.8	tt1021755:8.1	tt1021756:7.7	tt1021757:8.0	tt1021758:8.0	tt1021759:8.2	tt1021760:7.9	tt1021761:8.1	tt1021762:7.6	tt1022413:8.2	tt1022414:7.6	tt1022415:7.9	tt1022416:7.5	tt1022417:8.1	tt1022418:6.3	tt1022419:7.8	tt1022420:8.4	tt1022421:7.9	tt1022423:7.9	tt1022424:8.3	
