1	tt11268210:-	
2	tt11268244:-	
3	tt11268250:-	
4	tt11306410:-	
5	tt11306412:-	
6	tt11306416:-	
7	tt11306418:-	
8	tt11306422:-	
9	tt11306426:-	
10	tt11306432:-	
11	tt11306436:-	
12	tt11306440:-	
13	tt11306444:-	tt11543132:-	tt11543138:-	tt11543146:-	tt11543156:-	tt11543172:-	tt11543194:-	tt11543208:-	tt11543238:-	tt11543248:-	
14	tt11306450:-	tt11306468:-	tt11306470:-	tt11306476:-	tt11306504:-	tt11306506:-	tt11306508:-	tt11306510:-	tt11306516:-	tt11306520:-	
15	tt11306456:-	tt11306478:-	tt11540888:-	tt11540892:-	tt11540896:-	tt11540900:-	tt11540904:-	tt11540912:-	tt11540918:-	tt11540924:-	tt11540930:-	
16	tt11778082:-	tt11891204:-	tt11985264:-	
17	tt13229034:-	tt13275442:-	tt13408518:-	
