2	tt10575530:7.7	tt10575554:8.5	tt10610222:8.2	tt10610232:8.0	tt10652594:7.9	tt10652622:7.9	tt10697186:8.3	tt10697670:8.3	tt10697738:8.1	tt10697820:7.5	tt10731902:7.8	
3	tt10808116:7.8	tt10833046:7.2	tt10833052:7.6	tt10919260:7.4	tt11452030:7.5	tt11452062:7.6	tt11452094:8.0	tt11452120:8.2	tt13246502:7.9	tt13280974:7.9	tt13280982:7.7	
1	tt7841716:7.8	tt7841726:7.5	tt7841734:7.4	tt7841738:7.8	tt7841740:7.8	tt7841750:7.8	tt7841754:7.7	tt7841758:7.9	tt7841764:7.8	tt7841768:7.6	tt7841774:7.8	tt7841776:8.1	tt7841780:7.5	
