13	tt11116300:-	tt11116366:-	tt11116398:-	tt11116416:-	tt11116442:-	tt11241788:-	tt11241804:-	tt11369778:-	tt11369790:-	tt11489268:-	tt11489290:-	tt11489374:-	tt11489424:-	
8	tt11116310:-	tt11116322:-	tt11116344:-	tt6020686:-	tt6027604:-	tt6027616:-	tt6115070:-	tt6236334:-	tt6236354:-	tt6236518:-	tt6236536:-	tt6236562:-	tt6236568:-	
14	tt11849820:-	tt11904914:-	tt11958926:-	tt12014984:-	tt12014988:-	tt12115664:-	tt12115700:-	
15	tt13064048:-	tt13168778:-	tt13168782:-	tt13261886:-	tt13261918:-	tt13261922:-	tt13387280:-	tt13387284:-	tt13422290:-	tt13437926:-	tt13543952:-	tt13543978:-	tt13561836:-	
16	tt14265534:-	tt14271798:-	
1	tt2307602:-	tt2307618:-	tt2307626:-	tt2307630:-	tt2307652:-	tt2307656:-	tt2307686:-	tt2307698:-	tt2307702:-	tt2307708:-	tt2307712:-	tt2307716:-	tt2307730:-	
2	tt2350642:-	tt2388086:-	tt2401956:-	tt2423794:-	tt2445662:-	tt2496984:-	tt2496992:-	tt2496998:-	tt2497004:-	tt2627858:-	tt2627874:-	tt2627904:-	tt2627936:-	
3	tt2815164:-	tt2815186:-	tt2815194:-	tt2815214:-	tt2815224:-	tt2815234:-	tt3007254:-	tt3091128:-	tt3091144:-	tt3091164:-	tt3091204:-	tt3091210:-	tt3091252:-	
4	tt3181896:-	tt3181906:-	tt3270550:-	tt3270576:-	tt3270596:-	tt3270612:-	tt3270638:-	tt3270698:-	tt3985816:-	tt3985818:-	tt4000796:-	tt4000800:-	tt4000806:-	
5	tt4000812:-	tt4000820:-	tt4000830:-	tt4000834:-	tt4000842:-	tt4000856:-	tt4004386:-	tt4004394:-	tt4004404:-	tt4004420:-	tt4004424:-	tt4004430:-	tt4004440:-	
6	tt4046218:-	tt4046238:-	tt4066944:-	tt4092954:-	tt4092974:-	tt4128254:-	tt4172606:-	tt4172612:-	tt4172620:-	tt4301540:-	tt4301554:-	tt4301568:-	tt4301582:-	
7	tt5049794:-	tt5049852:-	tt5049866:-	tt5049892:-	tt5066390:-	tt5093318:-	tt5164084:-	tt5164098:-	tt5164122:-	tt5300888:-	tt5300912:-	tt5300920:-	tt5300928:-	
9	tt6688190:-	tt6688294:-	tt6688330:-	tt6688430:-	tt6734630:-	tt6734672:-	tt6816992:-	tt6816998:-	tt6849312:-	tt6866178:-	tt7174208:-	tt7174216:-	tt7174228:-	
10	tt7352870:-	tt7352908:-	tt7400276:-	tt7440552:-	tt7476206:-	tt7512568:-	tt7541548:-	tt7579928:-	tt7579958:-	tt7697582:-	tt7697602:-	tt7697618:-	tt7751738:-	
11	tt8106418:-	tt8106446:-	tt8159978:-	tt8181654:-	tt8290210:-	tt8290238:-	tt8290266:-	tt8292774:-	tt8446574:-	tt8446626:-	tt8469474:-	tt8515292:-	tt9162084:-	
12	tt9554318:-	tt9646756:-	tt9646776:-	tt9646800:-	tt9853560:-	tt9853574:-	tt9853592:-	tt9853618:-	
