1	tt0235326:7.6	tt0554558:8.3	tt0554559:7.5	tt0554560:7.7	tt0554562:7.7	tt0554566:7.4	tt0554567:7.7	tt0554571:7.6	tt0554572:7.7	tt0554577:7.6	tt0554578:7.7	tt0554580:7.7	tt0554581:7.6	tt0554585:7.8	tt0554586:7.5	tt0554589:8.1	tt0554590:7.8	tt0554593:7.6	tt0554594:7.9	tt0554596:7.1	tt0554599:7.5	
2	tt0554561:7.6	tt0554563:7.1	tt0554564:7.4	tt0554565:7.9	tt0554568:7.7	tt0554569:8.2	tt0554570:7.3	tt0554573:8.6	tt0554574:7.9	tt0554575:7.4	tt0554576:7.4	tt0554579:7.9	tt0554582:7.8	tt0554583:7.2	tt0554584:7.4	tt0554591:7.7	tt0554592:7.3	tt0554595:7.9	tt0554597:7.5	tt0554598:8.2	tt0554600:7.1	
