1	tt14831244:-	tt14831250:-	tt14831252:-	tt14831256:-	tt14831262:-	tt14831264:-	tt14831270:-	
2	tt14831274:-	tt14831276:-	tt14831278:-	tt14831284:-	tt14831286:-	tt14831304:-	tt14831308:-	
3	tt14831312:-	tt14831320:-	tt14831322:-	tt14831326:-	tt14831328:-	tt14831332:-	
