1	tt0600179:7.6	tt0600183:7.6	tt0600188:7.8	tt0600190:7.4	tt0600191:7.7	tt0600194:7.4	tt0600195:6.4	tt0600196:8.0	tt0600197:7.5	tt0600201:7.6	tt0600205:7.0	tt0600206:7.8	tt0600209:7.4	tt0600212:7.6	tt0600215:7.7	tt0600219:7.1	tt0600222:7.4	tt0600224:7.3	tt0600227:8.0	tt0600231:7.8	tt0600232:8.0	tt0600235:7.7	tt0600236:7.4	tt0600241:8.0	tt0600243:7.0	
2	tt0600180:7.4	tt0600185:7.4	tt0600187:7.3	tt0600192:7.2	tt0600193:7.6	tt0600198:7.6	tt0600199:7.6	tt0600202:7.4	tt0600203:7.6	tt0600204:7.1	tt0600210:7.3	tt0600213:7.4	tt0600214:8.0	tt0600218:7.1	tt0600220:7.8	tt0600221:6.8	tt0600223:7.0	tt0600225:6.7	tt0600228:7.9	tt0600229:7.4	tt0600230:7.4	tt0600233:6.8	tt0600237:7.1	tt0600238:7.1	tt0600244:7.8	
3	tt0600181:7.2	tt0600182:7.2	tt0600184:7.0	tt0600186:7.2	tt0600189:7.0	tt0600200:7.2	tt0600207:7.3	tt0600208:7.0	tt0600211:7.2	tt0600216:6.7	tt0600217:7.4	tt0600226:6.2	tt0600234:6.1	tt0600239:7.2	tt0600240:6.7	tt0600242:7.2	tt0600245:6.7	tt0600246:7.1	tt0600247:7.2	tt0600248:6.5	tt0600249:6.6	tt1086984:6.4	
