12	tt11179346:-	
11	tt11287566:-	
\N	tt13052106:-	
6	tt14397682:-	tt14397684:-	tt14397686:-	tt14397688:-	tt14397690:-	tt14397692:-	tt14397694:-	tt14397696:-	tt14397698:-	tt14397700:-	tt14397702:-	tt14397704:-	tt14397706:-	tt14397708:-	tt14397710:-	tt14397712:-	tt14397714:-	tt14397718:-	tt14397720:-	tt14397722:-	tt14397724:-	tt14397726:-	tt14397728:-	tt14397730:-	tt14397734:-	tt14397736:-	tt14397738:-	tt14397742:-	tt14397744:-	tt14397746:-	tt14397748:-	tt14397750:-	tt14397752:-	tt14397758:-	tt14397760:-	tt14397762:-	tt14397766:-	tt14397768:-	tt14397778:-	tt14397780:-	tt14397782:-	tt14397784:-	tt14397786:-	tt14397790:-	tt14397792:-	tt14397794:-	tt14397796:-	tt14397798:-	tt14397800:-	tt14397802:-	tt14397804:-	tt14397806:-	tt14397808:-	tt14397810:-	tt14397812:-	tt14397814:-	tt14397816:-	tt14397818:-	tt14397820:-	tt14397822:-	tt14397824:-	tt14397826:-	tt14397828:-	tt14397830:-	tt14397832:-	tt14397834:-	tt14397836:-	tt14397838:-	tt14397840:-	tt14397844:-	tt14397850:-	tt14397854:-	tt14397856:-	tt14397858:-	tt14397860:-	tt14397862:-	tt14397864:-	tt14397868:-	tt14397872:-	tt14397874:-	tt14397876:-	tt14397878:-	tt14397880:-	tt14397882:-	tt14397884:-	tt14397886:-	tt14397890:-	tt14397892:-	tt14397894:-	tt14397896:-	tt14397898:-	tt14397900:-	tt14397902:-	tt14397904:-	tt14397906:-	tt14397908:-	tt14397910:-	tt14397912:-	tt6347734:-	
1	tt6212372:6.2	
2	tt6347280:4.6	
3	tt6347364:5.0	
4	tt6347530:-	
5	tt6347596:-	
7	tt6348196:-	
8	tt6348252:-	
9	tt7394882:-	
10	tt9060872:-	
