1	tt0719505:-	tt1134435:-	tt1134436:-	tt1134437:-	tt1134438:-	tt1134439:-	tt1134440:-	tt1134441:-	tt1134442:-	tt1134443:-	tt1134444:-	tt1134445:-	tt1134446:-	tt1134447:-	tt1134448:-	tt1134449:-	tt1134450:-	tt1134451:-	tt1134452:-	tt1134453:-	tt1134454:-	tt1134455:-	tt1134456:-	tt1134457:-	tt1134458:-	tt1134459:-	tt1134460:-	tt1134461:-	tt1134462:-	tt1134463:-	tt1134464:-	tt1134465:-	tt1134466:-	tt1134467:-	tt1134468:-	tt1134469:-	tt1137340:-	
2	tt0719506:-	tt0719507:-	tt0719508:-	tt0719509:-	tt0719511:-	tt0719512:-	tt0719513:-	tt0719514:-	tt1128024:-	tt1128025:-	tt1128026:-	tt1134470:-	tt1134471:-	tt1134472:-	tt1134473:-	tt1134474:-	tt1134475:-	tt1134476:-	tt1134477:-	tt1134478:-	tt1134479:-	tt1134480:-	tt1134481:-	tt1134482:-	tt1134483:-	tt1134484:-	tt1134485:-	tt1134486:-	tt1134487:-	tt1134488:-	tt1134489:-	tt1134490:-	tt1134491:-	tt1134492:-	tt1134493:-	tt1134494:-	tt1134495:-	tt1137341:-	tt1137342:-	
4	tt0719510:-	tt1526242:-	tt1531594:-	tt1651850:-	tt3256784:-	tt3256792:-	tt3266270:-	tt3332112:-	tt3332116:-	tt3342298:-	tt3356714:-	tt3385504:-	tt3408820:-	tt3418272:-	tt3418278:-	tt3450800:-	tt3450814:-	tt3462402:-	tt3513728:-	tt3520700:-	tt3528136:-	tt3539610:-	tt3539620:-	tt3696246:-	tt3960488:-	tt3960500:-	tt3960508:-	tt3960516:-	tt5571888:-	tt5616228:-	tt5704602:-	tt6034340:-	tt6034348:-	tt6034392:-	tt6034400:-	tt6034436:-	tt6034664:-	
3	tt0719515:-	tt1129088:-	tt1129089:-	tt1129090:-	tt1129091:-	tt1129092:-	tt1129093:-	tt1129094:-	tt1134774:-	tt1134775:-	tt1135456:-	tt1135457:-	tt1135458:-	tt1135732:-	tt1135733:-	tt1135734:-	tt1135735:-	tt1135736:-	tt1135737:-	tt1135738:-	tt1135739:-	tt1135740:-	tt1135741:-	tt1135742:-	tt1135743:-	tt1135744:-	tt1136551:-	tt1141587:-	tt1141588:-	tt1141589:-	tt1141590:-	tt1141591:-	tt1141592:-	tt1141593:-	tt1141594:-	tt1141595:-	tt1141596:-	
5	tt0898052:-	tt1158626:-	tt1524492:-	tt2143004:-	tt3332120:-	tt3513732:-	tt3513738:-	tt3562176:-	tt3562184:-	tt3562194:-	tt3562204:-	tt3570998:-	tt3571004:-	tt3579754:-	tt3579760:-	tt3590004:-	tt3600278:-	tt3600286:-	tt3600290:-	tt3609938:-	tt3609942:-	tt3609946:-	tt3609948:-	tt3609950:-	tt3609952:-	tt3609954:-	tt3609960:-	tt3619296:-	tt3619310:-	tt3619314:-	tt3633432:-	tt3646102:-	tt3646110:-	tt3663672:-	tt3663684:-	tt3663696:-	tt3673506:-	tt3679848:-	
