1	tt0055808:6.8	tt0559604:-	tt0559605:6.7	tt0559612:6.8	tt0559613:8.2	tt0559616:7.8	tt0559618:6.3	tt0559619:8.2	tt0559621:8.6	tt0559622:7.1	tt0559623:6.5	tt0559624:7.6	tt0559627:-	tt0559629:6.9	tt0559630:7.8	tt0559631:-	tt0559632:7.5	tt0559634:7.5	tt0559637:8.4	tt0559640:6.9	tt0559641:-	tt0559644:-	tt0559648:7.2	tt0559651:9.1	tt0559652:7.0	tt0559656:7.8	tt0559657:5.4	tt0559661:8.9	tt0559662:6.9	tt0559663:7.4	
2	tt0559606:7.7	tt0559607:8.6	tt0559608:8.0	tt0559609:7.1	tt0559610:7.7	tt0559611:8.0	tt0559614:8.8	tt0559615:8.7	tt0559617:7.9	tt0559620:7.7	tt0559625:8.8	tt0559626:7.8	tt0559628:8.0	tt0559633:8.7	tt0559635:9.1	tt0559638:7.6	tt0559639:-	tt0559642:-	tt0559643:-	tt0559645:8.0	tt0559646:6.2	tt0559647:-	tt0559649:7.3	tt0559650:-	tt0559653:7.9	tt0559654:8.8	tt0559655:7.3	tt0559658:5.9	tt0559659:9.1	tt0559660:8.7	
