1	tt11761062:-	tt12156994:-	tt12163222:-	tt12163224:-	tt12163226:-	tt12163228:-	tt12163230:-	tt12163244:-	tt12163250:-	tt12163252:-	tt12163258:-	tt12163262:-	tt12163266:-	tt12163268:-	tt12163272:-	tt12163276:-	tt12163282:-	tt12163284:-	tt12163286:-	tt12163290:-	tt12163292:-	tt12166236:-	tt12166240:-	tt12166248:-	tt12166252:-	tt12166254:-	tt12166260:-	tt12166262:-	tt12166266:-	tt12166268:-	tt12166270:-	tt12166272:-	tt12166274:-	tt12166276:-	tt12166278:-	tt12166280:-	tt12166282:-	tt12166284:-	tt12166286:-	tt12166288:-	tt12166294:-	tt12173388:-	tt12173390:-	tt12173392:-	tt12173394:-	tt12173396:-	tt12173398:-	tt12173400:-	tt12173404:-	tt12173406:-	tt12173408:-	tt12173410:-	tt12173412:-	tt12173414:-	tt12173416:-	tt12173420:-	tt12173422:-	tt12173426:-	tt12173428:-	tt12173430:-	tt12173434:-	tt12173436:-	tt12173440:-	tt12173442:-	tt12173444:-	tt12173446:-	tt12173448:-	tt12173450:-	tt12173452:-	tt12173454:-	tt12173456:-	tt12173458:-	tt12173462:-	
2	tt12177968:-	tt12177976:-	tt12177982:-	tt12177986:-	tt12177988:-	tt12177992:-	tt12177994:-	tt12177998:-	tt12178000:-	tt12178002:-	tt12178006:-	tt12178010:-	tt12178014:-	tt12178016:-	tt12178018:-	tt12178020:-	tt12178022:-	tt12178024:-	tt12178026:-	tt12178028:-	tt12185032:-	tt12185034:-	tt12185038:-	tt12185040:-	tt12185042:-	tt12185044:-	tt12185048:-	tt12185050:-	tt12185052:-	tt12185056:-	tt12185058:-	tt12185060:-	tt12185062:-	tt12185064:-	tt12185070:-	tt12185072:-	tt12185074:-	tt12185076:-	tt12185078:-	tt12185080:-	tt12190230:-	tt12190236:-	tt12190240:-	tt12190242:-	tt12190250:-	tt12190252:-	tt12190256:-	tt12190258:-	tt12190260:-	tt12190262:-	tt12190264:-	tt12190266:-	tt12190268:-	tt12190270:-	tt12190272:-	tt12190274:-	tt12190276:-	tt12190278:-	tt12190280:-	tt12190282:-	tt12196364:-	tt12196366:-	tt12196370:-	tt12196372:-	tt12196374:-	tt12196376:-	tt12196378:-	tt12196380:-	tt12196382:-	tt12196384:-	tt12196388:-	tt12196392:-	tt12196394:-	tt12196396:-	tt12196398:-	tt12196400:-	tt12196402:-	tt12196404:-	tt12196406:-	
3	tt12201694:-	tt12201696:-	tt12201698:-	tt12201700:-	tt12201702:-	tt12201704:-	tt12201706:-	tt12201708:-	tt12201710:-	tt12201712:-	tt12201716:-	tt12201718:-	tt12201720:-	tt12201722:-	tt12201724:-	tt12201726:-	tt12201728:-	tt12201730:-	tt12201734:-	tt12201736:-	
4	tt12208448:-	tt12208450:-	tt12208452:-	tt12208454:-	tt12208458:-	tt12208460:-	tt12208462:-	tt12208466:-	tt12208468:-	tt12208470:-	tt12208472:-	tt12208474:-	tt12208476:-	tt12208478:-	tt12208480:-	tt12208482:-	tt12208486:-	tt12208488:-	tt12208490:-	tt12208492:-	tt12208496:-	tt12208500:-	tt12208504:-	tt12208506:-	tt12208508:-	tt12208510:-	tt12208512:-	tt12208516:-	tt12208518:-	tt12208520:-	tt12208522:-	tt12208526:-	tt12208528:-	
5	tt12208548:-	tt12208550:-	tt12208554:-	tt12208556:-	tt12208560:-	tt12208568:-	tt12208574:-	tt12208576:-	tt12208578:-	tt12208580:-	tt12208582:-	tt12208584:-	tt12208586:-	tt12208590:-	tt12208592:-	tt12208594:-	tt12208596:-	tt12208598:-	tt12208600:-	tt12208606:-	tt12208608:-	tt12208612:-	tt12208614:-	tt12208616:-	tt12208618:-	tt12208620:-	tt12208622:-	tt12208626:-	tt12208628:-	tt12208630:-	tt12208634:-	tt12208636:-	tt12208638:-	
