1	tt4919664:8.1	tt4921094:8.0	tt4924092:7.8	tt4924114:8.1	tt4924122:8.1	tt4924138:8.1	tt4955924:8.1	tt4969054:7.7	tt4970118:7.9	tt5015180:8.0	
2	tt5613148:8.0	tt5985394:7.8	tt6022282:8.1	tt6065420:7.9	tt6130536:7.6	tt6139454:7.7	tt6181644:7.6	tt6212650:7.4	tt6224500:7.5	tt6379038:7.8	tt6379040:7.7	tt6379042:7.6	
3	tt7141224:8.0	tt7342668:8.1	tt7342680:7.6	tt7439868:8.6	tt7509144:7.4	tt7587056:7.5	tt7587062:7.5	tt7621420:7.7	tt7663846:6.7	tt8123966:8.0	
4	tt8402996:7.8	tt9129328:7.2	tt9129340:6.3	tt9133520:6.4	tt9150522:7.8	tt9242784:6.9	tt9286684:7.8	tt9327670:8.0	tt9327674:6.7	tt9327676:5.8	
