1	tt0899942:-	tt0899943:-	tt0899944:-	tt0899945:-	tt0899946:-	tt0899947:-	tt0899948:-	tt0899949:-	
2	tt0899950:-	tt0899951:-	tt0899952:-	tt0899953:-	tt0899954:-	tt0899955:-	tt0899956:-	tt0899957:-	
3	tt0899958:-	tt0899959:-	tt0899960:-	tt0899961:-	tt0899962:-	tt0899963:-	tt0899964:-	tt0899965:-	
