5	tt10192660:-	tt10192706:-	tt10192718:-	tt10192730:-	tt7153436:-	tt7178962:-	tt7224868:-	
6	tt10192796:6.2	tt10229148:-	tt10265278:-	tt10309446:-	tt10368776:-	tt10368792:-	
1	tt2958248:5.5	tt2958818:4.2	tt2973024:4.6	tt2989136:-	tt2989288:-	tt2989384:-	tt2989388:-	tt2989406:-	tt2989420:-	
2	tt3849702:-	tt3849706:-	tt3849720:-	tt3849732:-	tt3849736:-	tt3849740:-	tt3849748:-	tt3849750:-	tt3849764:-	tt3849770:-	tt3849778:-	
3	tt4597130:-	tt4603682:-	tt4623970:-	tt4646984:-	tt4662172:-	tt4679370:-	tt4704974:-	tt4711930:-	tt4730020:-	tt4762390:-	tt4779264:-	
4	tt5666542:-	tt5688160:-	tt5730270:-	tt5730286:-	tt5757882:-	tt5771274:-	tt5789408:-	tt5808848:-	tt5830072:-	tt5843570:-	
