1	tt0619907:-	tt2139199:-	tt2139201:-	tt2139203:-	tt2139205:-	tt2139207:-	tt2139209:-	tt2148567:-	tt2148569:-	tt2148571:-	tt2148573:-	tt2148575:-	tt2148577:-	tt2148579:-	tt2148581:-	tt2148583:-	tt2148585:-	tt2148587:-	tt2148589:-	tt2148591:-	tt2148593:-	tt2148595:-	tt2148597:-	
\N	tt0788647:-	tt7339708:-	
2	tt1322073:-	tt2139211:-	tt2139213:-	tt4760578:-	tt6514358:-	
3	tt2139215:-	tt2139217:-	
