7	tt10065044:-	tt11120150:-	tt11120154:-	tt11120668:-	tt11120672:-	tt11120678:-	tt11120684:-	tt11120688:-	tt11120694:-	tt11120700:-	
10	tt10170324:-	tt11120218:-	tt11120460:-	tt11120462:-	tt11122342:-	tt11122346:-	tt11122348:-	tt11122352:-	tt11122354:-	tt11122358:-	tt11122368:-	tt11122372:-	tt11122376:-	tt11122380:-	tt11122384:-	
11	tt11120016:-	tt11120018:-	tt11120022:-	tt11120024:-	tt11120028:-	tt11120032:-	tt11120038:-	tt11120230:-	tt11120240:-	tt11120248:-	tt11141904:-	tt11141906:-	tt11141908:-	tt11141910:-	tt11141914:-	
9	tt11120042:-	tt11120046:-	tt11120050:-	tt11120052:-	tt11120056:-	tt11120062:-	tt11120214:-	tt11120252:-	tt11120260:-	tt11120262:-	
2	tt11120088:-	tt11120094:-	tt11120628:-	tt11120630:-	tt11120634:-	tt11120642:-	tt11120644:-	tt11120650:-	tt11120654:-	tt11120662:-	
3	tt11120102:-	tt11120108:-	tt11187690:-	tt11187694:-	tt11187698:-	tt11187706:-	tt11187710:-	tt11187716:-	tt11187720:-	tt11187724:-	
4	tt11120110:-	tt11120118:-	tt11187732:-	tt11187736:-	tt11208278:-	tt11208292:-	tt11208318:-	tt11208334:-	tt11208350:-	tt11208366:-	
5	tt11120120:-	tt11120128:-	tt11208382:-	tt11208414:-	tt11208426:-	tt11208444:-	tt11208458:-	tt11208478:-	tt11208488:-	tt11208506:-	
6	tt11120132:-	tt11120144:-	tt11208526:-	tt11208536:-	tt11208538:-	tt11208550:-	tt11208568:-	tt11208586:-	tt11208598:-	tt11208604:-	
8	tt11120202:-	tt11120204:-	tt11123196:-	tt11123198:-	tt11123202:-	tt11123208:-	tt11123210:-	tt11123220:-	tt11123228:-	tt11123236:-	
1	tt2677782:-	tt2677812:-	tt2677814:-	tt2677820:-	tt2677824:-	tt2677830:-	tt2677834:-	tt2677842:-	tt2677846:-	tt2677852:-	
