5	tt10653840:-	tt10654306:-	tt10654312:-	tt10654318:-	tt10654322:-	tt10835538:-	tt10848526:-	tt10848550:-	tt10848580:-	tt10848600:-	
6	tt11199196:-	tt11234388:-	tt12763652:-	tt13424030:-	
\N	tt3102326:-	tt5927144:-	
1	tt3125080:-	tt3149356:-	
2	tt4737660:-	tt4818042:-	
3	tt5646790:-	tt5813686:-	tt5857988:-	
4	tt8166666:-	tt8187106:-	tt8555774:-	tt9098212:-	tt9244804:-	tt9244810:-	
