1	tt1511007:-	tt1511008:-	tt1515215:-	tt1519768:-	tt1524177:-	tt1528335:-	tt1531968:-	tt1535621:-	tt1540457:-	tt1547093:-	tt1549178:-	tt1556264:-	tt1559557:-	tt1563166:-	tt1568348:-	tt1570749:-	tt1572207:-	tt1584949:-	tt1584950:-	tt1588497:-	tt1592309:-	tt1595675:-	tt1600224:-	tt1604237:-	tt1607718:-	tt1611232:-	tt1615503:-	tt1621212:-	tt1624451:-	tt1633365:-	tt1633366:-	tt1638368:-	tt1651162:-	tt1651163:-	tt1651164:-	tt1655638:-	tt1659348:-	tt1662742:-	tt1667494:-	tt1671756:-	tt1675318:-	tt1680145:-	tt1684235:-	tt1687952:-	tt1692343:-	
2	tt1725171:-	tt1726900:-	tt1730774:-	tt1735509:-	tt1740160:-	tt1745968:-	tt1748375:-	tt1757974:-	tt1764776:-	tt1772439:-	tt1778437:-	tt1782574:-	tt1787131:-	tt1792162:-	tt1797555:-	tt1801132:-	tt1803769:-	tt1809422:-	tt1816735:-	tt1822413:-	tt1828400:-	tt1833238:-	tt1838750:-	tt1844213:-	tt1849231:-	tt1854600:-	tt1860380:-	tt1866317:-	tt1871450:-	tt1879115:-	tt1886793:-	tt1894630:-	tt1906561:-	tt1913221:-	tt1922808:-	tt1930576:-	tt1935981:-	tt1945258:-	tt1951354:-	tt1959647:-	tt1966668:-	tt1975342:-	tt1980323:-	
3	tt2050681:-	tt2058154:-	tt2065025:-	tt2072320:-	tt2077919:-	tt2084170:-	tt2091493:-	tt2095861:-	tt2101591:-	tt2107884:-	tt2113838:-	tt2120183:-	tt2125710:-	tt2132579:-	tt2150585:-	tt2157176:-	tt2160481:-	tt2160483:-	tt2167484:-	tt2173039:-	tt2180558:-	tt2180601:-	tt2191921:-	tt2194902:-	tt2202687:-	tt2208340:-	tt2211223:-	tt2222668:-	tt2231795:-	tt2238682:-	tt2247161:-	tt2262523:-	tt2279423:-	tt2294991:-	tt2306927:-	tt2320155:-	tt2331261:-	tt2343879:-	tt2357541:-	tt2366187:-	tt2380351:-	tt2391925:-	tt2396803:-	
4	tt2381248:-	tt2408828:-	tt2408842:-	tt2420880:-	tt2436008:-	tt2454306:-	tt2465594:-	tt2480444:-	tt2494884:-	tt2506218:-	tt2517710:-	tt2530244:-	tt2546272:-	tt2562640:-	tt2573334:-	tt2585156:-	tt2599934:-	tt2610342:-	tt2627062:-	tt2639856:-	tt2655914:-	tt2673216:-	tt2699890:-	tt2714668:-	tt2725516:-	tt2742766:-	tt2762442:-	tt2777904:-	tt2792370:-	tt2805966:-	tt2823812:-	tt2842690:-	tt2854128:-	tt2896208:-	tt2911460:-	tt2924704:-	tt2924734:-	tt2941738:-	tt2953850:-	tt2982238:-	tt2982254:-	tt2997764:-	tt3013514:-	
