1	tt2329952:-	tt2329970:-	tt2329974:-	tt2329978:-	tt2329980:-	tt2329982:-	tt2329984:-	tt2329986:-	tt2329988:-	tt2329994:-	tt2330000:-	tt2330002:-	tt2330004:-	tt2330006:-	tt2330008:-	tt2330010:-	tt2330016:-	tt2330020:-	tt2330024:-	tt2330028:-	tt2330034:-	tt2330040:-	tt2330042:-	tt2330052:-	tt2330054:-	tt2330060:-	tt2330066:-	tt2330068:-	tt2330072:-	tt2330076:-	tt2330078:-	tt2330080:-	tt2330084:-	tt2330086:-	tt2330088:-	tt2330092:-	tt2330096:-	tt2330100:-	tt2330102:-	tt2330104:-	tt2330106:-	tt2330108:-	tt2330110:-	tt2330112:-	tt2330176:-	
2	tt3119296:-	tt3131458:-	tt7051684:-	tt7051690:-	tt7076090:-	tt7076102:-	tt7076112:-	tt7076184:-	tt7076226:-	tt7076256:-	tt7076356:-	tt7076426:-	tt7076454:-	tt7076482:-	tt7076524:-	tt7076542:-	tt7076556:-	tt7076566:-	tt7076614:-	tt7076636:-	tt7076784:-	tt7076806:-	tt7076842:-	tt7076954:-	tt7077190:-	tt7077256:-	tt7077482:-	tt7077544:-	tt7077556:-	tt7077586:-	tt7080732:-	tt7080746:-	tt7080748:-	tt7080800:-	tt7080854:-	
\N	tt3129378:-	
3	tt4439746:-	tt7048872:-	tt7048910:-	tt7048932:-	tt7049018:-	tt7049042:-	tt7049142:-	tt7049164:-	tt7049198:-	tt7049206:-	tt7049234:-	tt7049240:-	tt7049246:-	tt7051140:-	tt7051176:-	tt7051198:-	tt7051240:-	tt7051248:-	tt7051274:-	tt7051302:-	tt7051342:-	tt7051356:-	tt7051392:-	tt7051408:-	tt7051440:-	tt7051514:-	tt7051520:-	tt7051560:-	tt7051576:-	tt7051580:-	tt7051586:-	tt7051596:-	tt7051610:-	tt7051616:-	tt7051620:-	
