1	tt14271348:-	tt14271354:-	tt14271356:-	tt14271364:-	tt14271366:-	tt14271370:-	tt14271372:-	tt14271382:-	tt14271390:-	tt14271392:-	
2	tt14271396:-	tt14271402:-	tt14271406:-	tt14271408:-	tt14271410:-	tt14271412:-	tt14271418:-	tt14271424:-	tt14271428:-	tt14271430:-	
