1	tt13772520:-	tt13812500:-	tt13812506:-	tt13812508:-	tt13812510:-	tt13812512:-	tt13812514:-	tt13812516:-	tt13812522:-	tt13812524:-	tt13812526:-	tt13812528:-	tt13812530:-	tt13812532:-	tt13812534:-	tt13812536:-	tt13812538:-	tt13812540:-	tt13812542:-	tt13812544:-	tt13812546:-	tt13815894:-	tt13815896:-	tt13815898:-	tt13815900:-	tt13815902:-	tt13815904:-	tt13815906:-	tt13815908:-	tt13815910:-	tt13815912:-	tt13815914:-	tt13815918:-	tt13815920:-	tt13815922:-	tt13815924:-	tt13815926:-	tt13815928:-	tt13815930:-	tt13815932:-	tt13815934:-	tt13824912:-	tt13824948:-	tt13824950:-	tt13824962:-	tt13824966:-	tt13824968:-	tt13824970:-	tt13824972:-	tt13824974:-	tt13824976:-	tt13824980:-	tt13824982:-	tt13824984:-	tt13824986:-	tt13824990:-	tt13824992:-	tt13824994:-	tt13824996:-	tt13824998:-	tt13825000:-	tt13830874:-	tt13830880:-	tt13830884:-	tt13830886:-	tt13830888:-	tt13830890:-	tt13830892:-	tt13830894:-	tt13830896:-	tt13830900:-	tt13830904:-	tt13830908:-	tt13830910:-	tt13830912:-	tt13830916:-	tt13830918:-	tt13830920:-	tt13830922:-	tt13830924:-	tt13830926:-	tt13838532:-	tt13838534:-	tt13838536:-	tt13838538:-	tt13838542:-	tt13838548:-	tt13838550:-	tt13838552:-	tt13838554:-	tt13838558:-	tt13838560:-	tt13838562:-	tt13838564:-	tt13838570:-	tt13838572:-	tt13838574:-	tt13838578:-	tt13838580:-	tt13838582:-	tt13838584:-	tt13843532:-	tt13843534:-	tt13843536:-	tt13843538:-	tt13843540:-	tt13843542:-	tt13843544:-	tt13843548:-	tt13843550:-	tt13843552:-	tt13843554:-	tt13843556:-	tt13843558:-	tt13843560:-	tt13843562:-	tt13843566:-	tt13843568:-	tt13843570:-	tt13843572:-	tt13843574:-	tt13850704:-	tt13850706:-	tt13850708:-	tt13850712:-	tt13850714:-	tt13850716:-	tt13850718:-	tt13850720:-	tt13850724:-	tt13850726:-	tt13850728:-	tt13850730:-	tt13850734:-	tt13850736:-	tt13850740:-	tt13850742:-	tt13850744:-	tt13850746:-	tt13850752:-	tt13850754:-	tt13855700:-	tt13855702:-	tt13855704:-	tt13855710:-	tt13855712:-	tt13855716:-	tt13855718:-	tt13855720:-	tt13855724:-	tt13855728:-	tt13855732:-	tt13855734:-	tt13855736:-	tt13855738:-	tt13855744:-	tt13855746:-	tt13855750:-	tt13855752:-	tt13855754:-	tt13855756:-	
2	tt13812548:-	tt13812550:-	tt13812552:-	tt13812554:-	tt13812558:-	tt13812560:-	tt13812562:-	tt13812566:-	tt13812570:-	tt13812572:-	tt13812576:-	tt13812580:-	tt13812582:-	tt13812584:-	tt13812586:-	tt13812588:-	tt13812590:-	tt13812592:-	tt13812594:-	tt13812596:-	tt13812598:-	tt13812600:-	tt13815844:-	tt13815850:-	tt13815852:-	tt13815854:-	tt13815858:-	tt13815860:-	tt13815862:-	tt13815864:-	tt13815866:-	tt13815870:-	tt13815872:-	tt13815874:-	tt13815876:-	tt13815878:-	tt13815880:-	tt13815882:-	tt13815884:-	tt13815888:-	tt13815890:-	tt13815892:-	tt13825002:-	tt13825004:-	tt13825006:-	tt13825010:-	tt13825012:-	tt13825014:-	tt13825016:-	tt13825018:-	tt13825020:-	tt13825024:-	tt13825028:-	tt13825030:-	tt13825032:-	tt13825034:-	tt13825036:-	tt13825038:-	tt13825040:-	tt13825042:-	tt13825046:-	tt13825048:-	tt13830822:-	tt13830826:-	tt13830828:-	tt13830830:-	tt13830838:-	tt13830842:-	tt13830844:-	tt13830846:-	tt13830848:-	tt13830850:-	tt13830852:-	tt13830856:-	tt13830858:-	tt13830860:-	tt13830862:-	tt13830864:-	tt13830868:-	tt13830870:-	tt13830872:-	tt13830878:-	tt13838586:-	tt13838588:-	tt13838590:-	tt13838592:-	tt13838594:-	tt13838596:-	tt13838598:-	tt13838600:-	tt13838602:-	tt13838604:-	tt13838606:-	tt13838608:-	tt13838610:-	tt13838614:-	tt13838616:-	tt13838618:-	tt13838620:-	tt13838622:-	tt13838624:-	tt13843490:-	tt13843494:-	tt13843496:-	tt13843498:-	tt13843500:-	tt13843502:-	tt13843504:-	tt13843506:-	tt13843508:-	tt13843510:-	tt13843512:-	tt13843514:-	tt13843516:-	tt13843518:-	tt13843520:-	tt13843522:-	tt13843524:-	tt13843526:-	tt13843528:-	tt13843530:-	tt13850758:-	tt13850760:-	tt13850764:-	tt13850766:-	tt13850768:-	tt13850770:-	tt13850774:-	tt13850776:-	tt13850778:-	tt13850780:-	tt13850784:-	tt13850786:-	tt13850792:-	tt13850794:-	tt13850796:-	tt13850798:-	tt13850800:-	tt13850802:-	tt13850804:-	tt13850810:-	tt13855634:-	tt13855640:-	tt13855644:-	tt13855646:-	tt13855652:-	tt13855656:-	tt13855658:-	tt13855660:-	tt13855662:-	tt13855666:-	tt13855668:-	tt13855672:-	tt13855674:-	tt13855676:-	tt13855680:-	tt13855684:-	tt13855686:-	tt13855688:-	tt13855692:-	tt13855694:-	
