1	tt0949069:-	tt10847572:-	tt1763659:-	tt2083564:-	tt2154953:-	tt2154955:-	tt2154957:-	tt2154959:-	tt2154961:-	tt2154963:-	tt2154965:-	tt2154967:-	tt2154969:-	tt2154971:-	tt2154973:-	tt2154975:-	tt2157541:-	tt2157543:-	tt2157545:-	tt2157547:-	tt5489996:-	
\N	tt4584526:-	
3	tt5489980:-	
