1	tt4323424:-	tt4323450:-	tt4323468:-	tt4323484:-	tt4323508:-	tt4323520:-	tt4323552:-	tt4341256:-	tt4341296:-	tt4341340:-	tt4345660:-	tt4345744:-	tt4345754:-	tt4345772:-	
2	tt5046224:-	tt5316926:-	tt5316950:-	tt5316970:-	tt5316978:-	tt5342982:-	tt5342994:-	tt5372148:-	tt5473194:-	tt5581450:-	tt5581468:-	tt5581494:-	tt5581508:-	
3	tt6261226:-	tt6292202:-	tt6354522:-	tt6360950:-	tt6399016:-	tt6432850:-	tt6468286:-	tt6693628:-	tt6693648:-	tt6876828:-	tt7088068:-	tt7131454:-	tt7341958:-	
