1	tt0687071:-	tt0687072:-	tt0687073:-	tt1043309:7.4	tt1353672:-	tt1353673:-	tt1493531:-	tt1717029:-	tt1717030:-	tt1717031:-	tt1717032:-	tt1717033:-	tt1717034:-	tt1717035:-	tt1717036:-	tt1717037:-	tt2097104:-	tt2107341:-	tt2107342:-	tt2107343:-	tt2107344:-	tt2107345:-	tt3586848:-	tt3586850:-	
\N	tt0687074:-	tt0687075:-	tt0687076:-	tt0687077:-	tt0792482:-	tt0792484:-	tt0792485:-	tt0792486:-	tt0792487:-	tt0792488:-	tt0806513:-	tt0822649:-	tt0858275:-	tt0884658:-	tt10199606:-	tt10199610:-	tt10199614:-	tt10341632:-	tt10341640:-	tt10341648:-	tt1078841:-	tt1078842:-	tt1126373:-	tt1126374:-	tt1139028:-	tt1146800:-	tt1153226:-	tt1153227:-	tt1153228:-	tt1153229:-	tt1162894:-	tt1162895:-	tt1179673:-	tt1185793:-	tt1249953:-	tt1259153:-	tt1269995:-	tt1269996:-	tt1269997:-	tt1269998:-	tt1274398:-	tt1277079:-	tt1283436:-	tt1318303:-	tt1336867:-	tt1354470:-	tt1355124:-	tt1406808:-	tt1406809:-	tt1434866:-	tt14351754:-	tt14351784:-	tt1435234:-	tt1440627:-	tt1443716:-	tt1481117:-	tt1481118:-	tt1493532:-	tt1494171:-	tt1495188:-	tt1497335:-	tt1497336:-	tt1497337:-	tt1497338:-	tt1497339:-	tt1497340:-	tt1497341:-	tt1497342:-	tt1497343:-	tt1497344:-	tt1497345:-	tt1497763:-	tt1497764:-	tt1497765:-	tt1497766:-	tt1497767:-	tt1497768:-	tt1497769:-	tt1497770:-	tt1497771:-	tt1497772:-	tt1575355:-	tt1575356:-	tt1647231:-	tt1708879:-	tt1708880:-	tt1708881:-	tt1713832:-	tt1713833:-	tt1713834:-	tt1713835:-	tt1713836:-	tt1713837:-	tt1715054:-	tt1715055:-	tt1715056:-	tt1715057:-	tt1715058:-	tt1715059:-	tt1715060:-	tt1715061:-	tt1715062:-	tt1715063:-	tt1715064:-	tt1715065:-	tt1715066:-	tt1715067:-	tt1715068:-	tt1715069:-	tt1715070:-	tt1715607:-	tt1717038:-	tt1717039:-	tt1717040:-	tt1717041:-	tt1717042:-	tt1717043:-	tt1717044:-	tt1717045:-	tt1717046:-	tt1717047:-	tt1717048:-	tt1717049:-	tt1717050:-	tt1717051:-	tt1722241:-	tt1722242:-	tt1739753:-	tt1804978:-	tt1833485:-	tt1836587:-	tt1838260:-	tt1841308:-	tt1850178:-	tt1854887:-	tt1859976:-	tt1867345:-	tt1871000:-	tt1878584:-	tt1894128:-	tt1913878:-	tt2042246:-	tt2048555:-	tt2048556:-	tt2048557:-	tt2048558:-	tt2049240:-	tt2117532:-	tt2125282:-	tt2151249:-	tt2192593:-	tt2192595:-	tt2192597:-	tt2284863:-	tt2377455:-	tt2377457:-	tt2377459:-	tt2377461:-	tt2377463:-	tt2377465:-	tt2377467:-	tt2377469:-	tt2377471:-	tt2377473:-	tt2377475:-	tt2377487:-	tt2377489:-	tt2377491:-	tt2377493:-	tt2377495:-	tt2377499:-	tt2377501:-	tt2377503:-	tt2377505:-	tt2377507:-	tt2377509:-	tt2377511:-	tt2377513:-	tt2377515:-	tt2377517:-	tt2377519:-	tt2940150:-	tt5067998:-	tt5068036:-	tt5068054:-	tt5068080:-	tt5068096:-	tt5068110:-	tt5068124:-	tt5068170:-	tt5068208:-	tt5068250:-	tt5068276:-	tt5068292:-	tt5068296:-	tt5068308:-	tt5068330:-	tt5068342:-	tt5068354:-	tt5068372:-	tt5069412:-	tt5069422:-	tt5069428:-	tt5069444:-	tt5069476:-	tt5069500:-	tt5069506:-	tt5069516:-	tt5069524:-	tt5069532:-	tt5069546:-	tt5069600:-	tt5072198:-	tt5072208:-	tt5072372:-	tt5072424:-	tt5072436:-	tt5072458:-	tt5072492:-	tt5072524:-	tt5072532:-	tt5072560:-	tt5072564:-	tt5305640:-	tt6239618:-	tt6507874:-	tt6507942:-	tt6508102:-	tt6654236:-	tt6823852:-	tt7169050:-	tt7169054:-	tt7169058:-	tt7169090:-	tt7169098:-	tt7197554:-	tt7197560:-	tt7225160:-	tt7661072:-	tt7661080:-	tt7661106:-	tt7661126:-	tt7661150:-	tt7668652:-	tt7715166:-	tt7745664:-	tt7897224:-	tt7897288:-	tt7967348:-	tt7967354:-	tt8201612:-	tt8203228:-	tt8552584:-	tt8733262:-	tt8733272:-	tt9009642:-	tt9009650:-	tt9051996:-	tt9052002:-	tt9064794:-	tt9280936:-	tt9280940:-	tt9547406:-	tt9547424:-	tt9553042:-	tt9553050:-	tt9554942:-	tt9555090:-	tt9764480:-	
4	tt0792483:-	tt0806514:-	tt0827105:-	tt1809991:-	tt2107366:-	tt2107367:-	tt2107368:-	tt2107369:-	tt2107370:-	tt2107373:-	tt2107374:-	tt2107376:-	tt2464544:-	tt2464550:-	tt2464552:-	tt2464554:-	tt2464556:-	tt2464558:-	tt2464562:-	tt2464566:-	tt2464568:-	tt2464574:-	tt2464576:-	tt2464580:-	tt2464584:-	tt2464586:-	tt2464588:-	tt2464590:-	tt2464594:-	tt2464598:-	tt2464602:-	tt2464606:-	tt2464610:-	tt2464612:-	tt2464614:-	
20	tt10100062:-	tt10100126:-	tt10374432:-	tt10374436:-	tt10512250:-	tt10512286:-	tt10957740:-	tt11413718:-	tt11413754:-	tt11413762:-	tt11413772:-	tt11413788:-	tt11413804:-	tt8201634:-	tt8242664:-	tt8242666:-	tt8304100:-	tt8304126:-	tt8310274:-	tt8351692:-	tt8373392:-	tt8373394:-	tt8453444:-	tt8469778:-	tt8469792:-	tt8553574:-	tt8553584:-	tt8733234:-	tt9547304:-	tt9733368:-	tt9733370:-	
21	tt10317386:-	tt10366778:-	tt10366780:-	tt10468268:-	tt10512348:-	tt10512360:-	tt10672436:-	tt10726544:-	tt10726548:-	tt10726550:-	tt10726556:-	tt10957678:-	tt10971284:-	tt10971292:-	tt11081886:-	tt11296526:-	tt11332852:-	tt11342356:-	tt11342360:-	tt11342364:-	tt11604542:-	tt11604548:-	tt11657902:-	tt11657906:-	tt11657908:-	tt11657910:-	tt11657918:-	tt11657920:-	tt11658044:-	tt11658048:-	tt11660148:-	tt11660162:-	tt11823588:-	tt11823592:-	tt11823598:-	tt11823600:-	tt11823604:-	tt11823606:-	tt11823610:-	tt12984014:-	tt9554836:-	tt9764466:-	
14	tt11024258:-	tt4571038:-	tt4643378:-	tt4712616:-	tt4818744:-	tt4818746:-	tt4818748:-	tt4818758:-	tt4822244:-	tt5069648:-	tt5069658:-	tt5069664:-	tt5069670:-	tt5069672:-	tt5069688:-	tt5069704:-	tt5069712:-	tt5132868:-	tt5148662:-	tt5148668:-	tt5148670:-	tt5148672:-	tt5148678:-	tt5148764:-	tt5148768:-	
22	tt11987188:-	tt12026546:-	tt12067060:-	tt12073798:-	tt12140274:-	tt12184156:-	tt12229498:-	tt12257980:-	tt12313032:-	tt12346088:-	tt13218366:-	tt13262794:-	tt13305086:-	tt13347070:-	tt13358784:-	tt13430804:-	tt13442698:-	tt13499244:-	tt13565362:-	tt13571602:-	tt13641984:-	tt13781410:-	tt13781420:-	tt13803492:-	tt13821328:-	tt13892994:-	tt13922482:-	tt13922540:-	tt13926332:-	tt13934034:-	tt13973344:-	tt13973982:-	tt14032966:-	tt14033336:-	tt14084832:-	tt14085958:-	tt14104720:-	tt14117584:-	tt14156076:-	tt14164332:-	tt14229698:-	tt14253448:-	tt14296494:-	tt14312550:-	tt14344824:-	tt14344922:-	tt14350478:-	tt14373010:-	tt14412666:-	tt14446044:-	
6	tt1227656:-	tt1875971:-	tt1949915:-	tt1973693:-	tt1973694:-	tt1981436:-	tt1990769:-	tt2107385:-	tt2107386:-	tt2107387:-	tt2377479:-	tt2377481:-	tt2377485:-	tt2904372:-	tt4479900:-	
7	tt1809992:-	tt2042245:-	tt2107389:-	tt2107390:-	tt2107391:-	tt2107392:-	tt2107393:-	tt2284865:-	tt2349876:-	tt2530204:-	tt2904376:-	tt5124030:-	tt5336114:-	tt6899346:-	
2	tt2107346:-	tt2107347:-	tt2107348:-	tt2107349:-	tt2107350:-	tt2107351:-	tt2107352:-	tt2107353:-	tt2107354:-	tt2107355:-	
3	tt2107356:-	tt2107357:-	tt2107358:-	tt2107359:-	tt2107360:-	tt2107361:-	tt2107362:-	tt2107363:-	tt2107364:-	tt2107365:-	
5	tt2107377:-	tt2107378:-	tt2107379:-	tt2107380:-	tt2107381:-	tt2107382:-	tt2107383:-	tt2107384:-	tt2384483:-	
8	tt2155536:-	tt2239070:-	tt2298974:-	tt2349868:-	tt2352274:-	tt2388279:-	tt2388281:-	tt2388283:-	tt2388424:-	tt2388432:-	tt2515204:-	tt2515206:-	tt2530210:-	tt2904374:-	tt4915306:-	tt4915312:-	tt4915314:-	tt5072678:-	tt5072680:-	tt5072696:-	tt5075094:-	tt5075106:-	tt5075136:-	tt5178908:-	tt5187678:-	tt5187680:-	
9	tt2443344:-	tt2515170:-	tt2515174:-	tt2515176:-	tt2515182:-	tt2515186:-	tt2515192:-	tt2515196:-	tt2618314:-	tt2636064:-	tt2727310:-	tt2880084:-	tt2904380:-	tt3301744:-	tt3471974:-	tt3878198:-	tt3878212:-	tt4915340:-	tt4915348:-	tt4915352:-	tt5075200:-	tt5075246:-	tt5075256:-	tt5075270:-	tt5075286:-	tt5176366:-	
10	tt2820492:-	tt2836554:-	tt3000654:-	tt3080048:-	tt3106200:-	tt3141250:-	tt3276914:-	tt3301750:-	tt3301752:-	tt3301754:-	tt3471976:-	tt3471978:-	tt3732434:-	tt3878232:-	tt5075314:-	tt5075334:-	tt5075346:-	tt5075356:-	tt5075394:-	tt5078320:-	tt5078322:-	tt5161678:-	tt5175366:-	tt5175372:-	tt5175376:-	tt5175566:-	
11	tt3273700:-	tt3273702:-	tt3273714:-	tt3273716:-	tt3293240:-	tt3293246:-	tt3327850:-	tt3327854:-	tt3451724:-	tt3482834:-	tt3520728:-	tt3558306:-	tt3610190:-	tt3623528:-	tt3732446:-	tt3878420:-	tt5078572:-	tt5078576:-	tt5078578:-	tt5078580:-	tt5078584:-	tt5085208:-	tt5085228:-	tt5161686:-	tt5161706:-	tt5161710:-	
12	tt3641046:-	tt3732450:-	tt3878434:-	tt3994734:-	tt4123370:-	tt4327416:-	tt4401096:-	tt5085238:-	tt5085250:-	tt5085266:-	tt5085274:-	tt5085282:-	tt5085306:-	tt5085328:-	tt5085348:-	tt5085406:-	tt5085408:-	tt5156650:-	tt5156658:-	tt5156660:-	tt5156662:-	tt5156670:-	tt5156672:-	tt5161754:-	tt5162246:-	tt5165808:-	
13	tt4117342:-	tt4146610:-	tt4330290:-	tt4401116:-	tt4426542:-	tt4504646:-	tt4504648:-	tt4536476:-	tt4580078:-	tt4663828:-	tt4767774:-	tt5069746:-	tt5069758:-	tt5069766:-	tt5069772:-	tt5085412:-	tt5085508:-	tt5085556:-	tt5085562:-	tt5148688:-	tt5336068:-	tt5336092:-	tt5816572:-	tt5816574:-	tt5816576:-	tt5816580:-	
15	tt5069634:-	tt5069642:-	tt5085746:-	tt5118862:-	tt5137408:-	tt5139138:-	tt5139140:-	tt5139144:-	tt5148650:-	tt5148652:-	tt5148654:-	tt5148656:-	tt5155698:-	tt5155702:-	tt5155704:-	tt5155706:-	tt5155708:-	tt5155710:-	tt5155712:-	tt5155714:-	tt5155716:-	tt5155718:-	tt5155720:-	tt5155724:-	tt5155726:-	tt5155728:-	
16	tt5512364:-	tt5512366:-	tt5512368:-	tt5512370:-	tt5512372:-	tt5512374:-	tt5512376:-	tt5512378:-	tt5512382:-	tt5512384:-	tt5512386:-	tt5512390:-	tt5512392:-	tt5512394:-	tt5512396:-	tt5512398:-	tt6011634:-	tt6011636:-	tt6281168:-	tt6281170:-	tt6388096:-	tt9013192:-	tt9013204:-	
17	tt6227180:-	tt6227184:-	tt6296492:-	tt6296494:-	tt6296500:-	tt6296504:-	tt6383904:-	tt6383908:-	tt6383912:-	tt6383916:-	tt6383920:-	tt6498530:-	tt6498550:-	tt6498566:-	tt6498570:-	tt6498578:-	tt6498586:-	tt6654204:-	tt6654206:-	tt6654212:-	tt6654218:-	tt6654228:-	tt6679940:-	tt6679942:-	
18	tt6710522:-	tt6710524:-	tt6769044:-	tt6769050:-	tt6824246:-	tt6824250:-	tt6870436:-	tt6897710:-	tt6972602:-	tt6972604:-	tt6972608:-	tt7043352:-	tt7043354:-	tt7203710:-	tt7203718:-	tt7203720:-	tt7203732:-	tt7203744:-	tt7203752:-	tt7203760:-	tt7203768:-	tt7203774:-	tt7203776:-	tt7203788:-	tt7203792:-	tt7203798:-	
19	tt7440480:-	tt7466598:-	tt7492622:-	tt7528506:-	tt7557586:-	tt7587706:-	tt7726994:-	tt7727016:-	tt7727018:-	tt7727028:-	tt7727042:-	tt7741362:-	tt7873876:-	tt7873878:-	tt7873884:-	tt8080036:-	tt8080042:-	tt8080046:-	tt8080052:-	tt8080062:-	tt8080064:-	tt8080068:-	tt8195092:-	tt8195112:-	
