5	tt0677918:-	tt1054366:-	tt1054372:-	tt1054375:-	tt1054377:-	tt1054381:-	tt1054382:-	tt1054383:-	tt1054387:-	tt1054388:-	tt1054395:-	tt1054401:-	tt1054402:-	
1	tt0854353:-	tt0854354:-	tt0854355:7.5	tt0854356:-	tt0854357:-	tt0854358:-	tt0854359:-	tt0854360:-	tt0854361:-	tt0854362:-	tt0854363:-	tt0854364:6.4	tt0854365:-	tt0854366:-	tt0854367:-	tt0854368:-	tt0854369:-	tt0854370:-	tt0854371:8.2	tt0854372:-	
2	tt0857111:-	tt0857112:-	tt0857113:-	tt0857114:-	tt0857115:-	tt0857116:-	tt0857117:-	tt0857118:-	tt0857119:-	tt0857120:-	tt0857121:-	tt0857122:-	tt0857123:-	tt0857124:-	tt0857125:-	tt0857126:-	tt0857127:-	tt0857128:-	tt0857129:-	tt0857130:-	tt0857131:-	
3	tt1031488:-	tt1031489:-	tt1031490:-	tt1031491:-	tt1031492:-	tt1031493:-	tt1031494:-	tt1031495:-	tt1031496:-	tt1031497:-	tt1031498:-	tt1031499:-	tt1031500:-	tt1031501:-	tt1031502:-	tt1031503:-	tt1031504:-	tt1031505:-	tt1031506:-	tt1031507:-	
4	tt1054367:-	tt1054369:-	tt1054371:-	tt1054373:-	tt1054378:-	tt1054379:-	tt1054384:-	tt1054385:-	tt1054386:-	tt1054392:-	tt1054393:-	tt1054396:-	tt1054397:-	tt1054398:-	tt1054399:-	tt1054405:-	tt1054406:-	tt1054407:-	tt1054409:-	tt1054410:-	
6	tt1054368:-	tt1054370:-	tt1054374:-	tt1054376:-	tt1054380:-	tt1054389:-	tt1054390:-	tt1054391:-	tt1054394:-	tt1054400:-	tt1054403:-	tt1054404:-	tt1054408:-	
