2	tt0591786:7.7	tt0591787:7.7	tt0591788:7.3	tt0591789:7.8	tt0591797:6.8	tt0591798:8.0	tt0591801:6.8	tt0591807:7.5	tt0591809:7.5	tt0591813:6.2	tt0591815:7.7	tt0591818:7.5	
1	tt0591790:6.7	tt0591794:7.4	tt0591802:7.4	tt0591805:7.0	tt0591808:6.9	tt0591817:6.6	tt0591820:6.9	tt0591821:6.7	tt0591823:7.0	tt0591824:7.4	tt0786667:6.3	tt0786676:6.9	
4	tt0591791:5.6	tt0591796:5.6	tt0591803:5.4	tt0591812:-	tt0591822:-	tt0786663:6.0	tt0786664:5.4	tt0786666:-	tt0786671:-	tt0786677:6.0	tt0786680:-	tt0786681:-	tt0786682:5.3	tt0786685:6.2	
3	tt0591792:7.9	tt0591793:6.8	tt0591795:7.0	tt0591799:7.9	tt0591800:7.4	tt0591804:7.2	tt0591806:7.2	tt0591810:7.2	tt0591811:7.7	tt0591814:8.0	tt0591816:7.0	tt0591819:6.8	
5	tt0786665:-	tt0786668:-	tt0786669:-	tt0786670:-	tt0786672:-	tt0786673:-	tt0786674:-	tt0786675:-	tt0786678:-	tt0786679:-	tt0786683:-	tt0786684:-	
