1	tt10931876:-	tt10932842:-	tt10932922:-	tt10932978:-	tt10933492:-	tt10934814:-	tt10940104:-	tt10940134:-	tt10940140:-	tt10940142:-	tt10940146:-	tt10940148:-	tt10943562:-	tt10943584:-	tt10943594:-	tt10943614:-	tt10943624:-	
2	tt10943644:-	tt10943656:-	tt10943688:-	tt10943736:-	tt11384520:-	tt11492890:-	tt11492898:-	tt11690070:-	tt11862514:-	tt12038590:-	tt12411354:-	tt12725066:-	tt13199704:-	tt13415788:-	tt13583410:-	tt13666684:-	tt13759282:-	
