1	tt14235380:-	
6	tt14235412:-	
7	tt14236826:-	tt14236840:-	tt14236846:-	tt14237140:-	
10	tt14236886:-	tt14236918:-	tt14236922:-	
11	tt14237038:-	tt14237044:-	tt14237046:-	tt14237052:-	tt14237056:-	tt14237062:-	tt14237068:-	tt14237072:-	tt14237076:-	tt14237082:-	tt14237086:-	tt14237092:-	tt14237438:-	tt14237444:-	tt14237450:-	tt14237456:-	tt14237622:-	tt14237626:-	tt14237630:-	tt14237636:-	tt14237640:-	tt14237642:-	tt14237680:-	
32	tt14237488:-	
12	tt14237694:-	tt14237698:-	
16	tt14237800:-	
18	tt14237808:-	
20	tt14237864:-	
