12	tt10394386:-	tt10394390:-	tt10394392:-	tt10394394:-	tt10394400:-	tt10394402:-	tt10394406:-	tt10394412:-	tt10394414:-	tt10394416:-	
1	tt6504312:-	
2	tt6504320:-	
3	tt6504330:-	
4	tt6504334:-	
5	tt6504338:-	
6	tt6504340:-	
7	tt6504346:-	
8	tt6504356:-	tt6515904:-	tt6515914:-	tt6515918:-	tt6515924:-	tt6515928:-	tt6515930:-	tt6515938:-	tt6515944:-	tt6515948:-	
9	tt6504362:-	tt6515950:-	tt6515956:-	tt6515964:-	tt6515966:-	tt6515970:-	tt6515976:-	tt6515980:-	tt6515982:-	tt6515984:-	
10	tt6581392:-	tt6581394:-	tt6581396:-	tt6581398:-	tt6581402:-	tt6581408:-	tt6581412:-	tt6581418:-	tt6581422:-	tt6581424:-	
11	tt9373620:-	tt9373622:-	tt9373624:-	tt9373626:-	tt9373628:-	tt9373630:-	tt9373632:-	tt9373634:-	tt9373636:-	tt9373640:-	
