\N	tt13852238:-	tt14101676:-	tt14116108:-	tt14116150:-	tt14278058:-	tt14278762:-	tt14279002:-	tt14279352:-	tt14348072:-	tt14349476:-	tt14375596:-	tt14402028:-	tt14424376:-	tt14438062:-	tt14438190:-	tt14438194:-	tt14476510:-	tt14476600:-	tt14482546:-	tt14493030:-	tt14493430:-	tt14498266:-	tt14498338:-	tt14507048:-	tt14514020:-	tt14519030:-	
1	tt13852552:-	
2	tt14101746:-	
3	tt14101900:-	
4	tt14102050:-	
5	tt14102082:-	
6	tt14102108:-	
7	tt14115876:-	
8	tt14116002:-	
9	tt14116082:-	
10	tt14116164:-	
11	tt14278784:-	
12	tt14279154:-	
13	tt14279274:-	tt14279398:-	
14	tt14279440:-	
15	tt14279492:-	
16	tt14279534:-	
17	tt14279594:-	
18	tt14279632:-	
19	tt14279728:-	
20	tt14279742:-	
21	tt14347616:-	
22	tt14348306:-	
23	tt14348390:-	
24	tt14363048:-	
25	tt14369358:-	
26	tt14375714:-	
27	tt14381348:-	
28	tt14389678:-	
29	tt14395660:-	
30	tt14401940:-	
31	tt14424368:-	
32	tt14432510:-	
33	tt14438048:-	
34	tt14444338:-	
35	tt14450530:-	
36	tt14456786:-	
37	tt14470624:-	
38	tt14476486:-	
39	tt14482530:-	
40	tt14488878:-	tt14492022:-	tt14492616:-	
41	tt14492944:-	tt14498146:-	
42	tt14498206:-	
43	tt14513872:-	
44	tt14514016:-	
