5	tt10110970:-	tt10112126:-	tt10112144:-	tt10122806:-	tt10126444:-	tt10135446:-	tt10135472:-	tt10147916:-	tt10147930:-	tt10147940:-	tt10147960:-	tt10148036:-	tt10148050:-	
6	tt10192090:-	tt10192224:-	tt10196558:-	tt10196708:-	tt10244342:-	tt10244404:-	tt10244434:-	tt10251592:-	tt10251658:-	tt10251680:-	tt10256654:-	tt10256678:-	tt10256718:-	
7	tt11981898:-	tt11987366:-	tt12002286:-	tt12002432:-	tt12032878:-	tt12038614:-	tt12043428:-	tt12047724:-	tt12122786:-	tt12127994:-	tt12128026:-	tt12194640:-	tt12194652:-	
8	tt12194668:-	tt12194678:-	tt12194712:-	tt12194880:-	tt12196708:-	tt12203154:-	tt12203938:-	tt12237118:-	tt12238090:-	tt12238190:-	tt12238858:-	tt12238960:-	tt12239264:-	
9	tt12270032:-	tt12273218:-	tt12273256:-	tt12284436:-	tt12286612:-	tt12297682:-	tt12303426:-	tt12303586:-	tt12313628:-	tt12327114:-	tt12370296:-	tt12370316:-	tt12372350:-	
10	tt12398706:-	tt12604222:-	tt12604236:-	tt12604248:-	tt12604652:-	tt12604820:-	tt12604920:-	tt12604936:-	tt12660742:-	tt12681024:-	tt12720000:-	tt12753664:-	tt12753690:-	
1	tt6952344:-	tt6988162:-	tt6997416:-	tt7010822:-	tt7016168:-	tt7019072:-	tt7041914:-	tt7042044:-	tt7043374:-	tt7045900:-	tt7045926:-	tt7046048:-	tt7046180:-	
2	tt7053050:-	tt7054466:-	tt7055768:-	tt7073096:-	tt7081192:-	tt7092290:-	tt7107732:-	tt7108900:-	tt7117852:-	tt7118704:-	tt7119790:-	tt7120686:-	tt7121092:-	tt7121192:-	
3	tt7207688:-	tt7244178:-	tt7244188:-	tt7262768:-	tt7264140:-	tt7264268:-	tt7266392:-	tt7269128:-	tt7269852:-	tt7271800:-	tt7273332:-	tt7274186:-	tt7274294:-	
4	tt7244106:-	tt7253376:-	tt7271852:-	tt7273340:-	tt7274162:-	tt7280934:-	tt7283012:-	tt7295026:-	tt7295038:-	tt7298918:-	tt7302108:-	tt7305630:-	tt7306288:-	
