1	tt6467096:-	tt6469220:-	tt6469362:-	tt6472634:-	tt6598604:-	tt6738952:-	tt6738958:-	tt6738968:-	tt6738988:-	tt6738998:-	tt6739008:-	tt6739486:-	tt6739638:-	tt6753382:-	tt6753402:-	tt6753456:-	tt6753482:-	tt6753490:-	tt6753524:-	tt8735290:-	
2	tt6753668:-	tt6753710:-	tt6753724:-	tt6753732:-	tt6753754:-	tt6753768:-	tt6753786:-	tt6794382:-	tt6869418:-	tt7322880:-	
3	tt7322884:-	tt7322886:-	tt7698154:-	tt7698918:-	tt7704120:-	tt7709436:-	tt7709648:-	tt7772044:-	tt7772704:-	tt7776124:-	
4	tt8248888:-	tt8282022:-	tt8332762:-	tt8407732:-	tt8466992:-	tt8544944:-	tt8664216:-	tt8681382:-	tt8726990:-	tt8793436:-	tt8851232:-	
