1	tt2047640:-	tt2054712:-	tt2063557:-	tt2069690:-	tt2080273:-	tt2080274:-	tt2116825:-	tt3251672:-	tt3251678:-	tt3251682:-	tt3251686:-	tt3251704:-	tt3251708:-	tt3251710:-	tt3251712:-	tt3251714:-	
3	tt3172390:-	tt3240494:-	tt3240498:-	tt3240512:-	tt3240534:-	tt3256504:-	tt3276376:-	tt3299308:-	tt3308650:-	tt3324222:-	tt3340968:-	tt3355052:-	tt3373906:-	tt3390090:-	tt3403538:-	tt3419596:-	tt3480568:-	tt3480570:-	tt3509222:-	tt3522030:-	tt3543826:-	tt3543832:-	tt3559506:-	tt3574402:-	tt3585692:-	tt3602300:-	tt3616492:-	tt3642256:-	tt3649854:-	tt3667388:-	tt3686642:-	tt3693142:-	tt3710488:-	tt3710510:-	
2	tt3251722:-	tt3251724:-	tt3251730:-	tt3251732:-	tt3251734:-	tt3251736:-	tt3251738:-	tt3251740:-	tt3251744:-	tt3251750:-	tt3251756:-	tt3251762:-	tt3251766:-	tt3251772:-	tt3251774:-	tt3251776:-	tt3251782:-	tt3251786:-	tt3251794:-	tt3251798:-	tt3251802:-	tt3251810:-	tt3251818:-	tt3251826:-	tt3251836:-	tt3251838:-	tt3251842:-	tt3251844:-	tt3251850:-	tt3251858:-	tt3251862:-	tt3251864:-	tt3251866:-	tt3251870:-	
4	tt3999302:-	tt4020354:-	tt4035846:-	tt4053982:-	tt4074062:-	tt4088974:-	tt4114170:-	tt4129232:-	tt4146804:-	tt4169058:-	tt4185198:-	tt4201696:-	tt4222016:-	tt4249536:-	tt4279322:-	tt4296770:-	tt4351258:-	tt4366198:-	tt4403522:-	tt4417790:-	tt4432348:-	tt4452372:-	tt4473936:-	tt4488474:-	tt4512924:-	tt4526916:-	tt4541942:-	tt4560580:-	tt4585662:-	tt4597290:-	tt4637472:-	tt4637512:-	tt4655712:-	tt4655782:-	
5	tt4977002:-	tt4979864:-	tt4979868:-	tt4979872:-	tt5082874:-	tt5082876:-	tt5082878:-	tt5082882:-	tt5082884:-	tt5082886:-	tt5082892:-	tt5082894:-	tt5082896:-	tt5220524:-	tt5220526:-	tt5220528:-	tt5333732:-	tt5333734:-	tt5333736:-	tt5354668:-	tt5354672:-	tt5354678:-	tt5470078:-	tt5470082:-	tt5470084:-	tt5580628:-	tt5580630:-	tt5580632:-	tt5580634:-	tt5580636:-	tt5580638:-	tt5648200:-	tt5680054:-	
