2	tt12742520:7.5	tt12742526:7.5	tt12908818:7.4	tt12908820:7.7	tt12908822:7.6	tt12908828:8.0	tt12908838:8.1	tt12908840:7.9	tt12908844:7.8	tt12908848:8.3	tt12908856:8.1	tt12908858:8.0	tt12908860:8.2	tt12908862:8.5	tt12908866:8.4	tt12908870:8.5	
1	tt6974966:8.0	tt7006868:8.2	tt7028792:8.3	tt7079888:8.2	tt7079892:8.2	tt7079898:8.2	tt7089684:8.5	tt7089704:8.4	tt7089706:8.7	tt7089708:8.4	tt7089710:8.4	tt7089714:8.5	tt7089716:8.8	tt7089718:8.9	tt7089724:8.8	tt7089726:8.9	
