6	tt10863966:7.0	tt10975022:6.7	tt11033702:6.9	tt11089782:7.1	tt11106102:7.0	tt11191536:6.9	tt11210400:7.1	tt11272204:6.8	tt11327598:7.1	tt11327600:6.7	tt11416502:7.0	tt11428128:7.0	tt11452638:6.8	tt11452640:6.7	tt11452642:6.8	tt11452644:6.9	tt11452646:6.8	tt11452648:7.2	tt11452650:7.0	tt11452652:6.7	tt11452654:6.9	tt11996964:7.3	tt9452254:6.8	
7	tt12367884:7.3	tt13069406:7.0	tt13219816:6.7	tt13266076:7.1	tt13321018:7.0	tt13334588:7.9	tt13350218:7.4	tt13350220:7.6	tt13350222:7.2	tt13350226:7.2	tt13350228:6.7	tt13350232:7.4	tt13350238:7.5	tt13350240:7.1	tt13350242:7.2	tt13350244:7.8	tt13350246:7.9	tt13350248:7.6	tt13350250:7.7	tt13350252:7.9	tt13350256:7.7	
4	tt12866704:7.9	tt6882972:7.2	tt7216834:7.7	tt7322510:7.1	tt7525790:7.0	tt7542440:7.4	tt7542738:7.4	tt7569868:6.8	tt7600150:7.2	tt7604764:6.7	tt7641380:6.8	tt7671254:6.6	tt7747852:6.9	tt7860232:6.6	tt7875196:6.8	tt7882940:7.5	tt7882950:6.8	tt7882966:6.8	tt7882970:7.0	tt7884990:6.8	tt7884992:6.9	tt7884996:7.0	tt7884998:6.8	tt7885000:6.7	
8	tt14650434:-	
1	tt3729574:6.8	tt3737478:7.6	tt3737480:7.2	tt3737482:7.2	tt3737484:7.6	tt3737486:7.4	tt3737490:7.4	tt3737492:7.5	tt3737494:7.4	tt3737496:7.2	tt3737498:7.3	tt3737500:7.2	tt3737502:7.2	tt4107904:7.5	tt4107906:7.4	tt4107912:7.5	tt4107914:7.6	tt4107916:7.4	tt4107918:7.5	tt4107922:7.5	tt4107924:7.2	tt4143722:7.4	tt4143724:7.4	tt4540532:7.4	
2	tt4673466:7.7	tt4831816:7.2	tt4831818:7.6	tt4831820:7.6	tt4831822:7.4	tt4831824:7.3	tt4831826:7.5	tt4831828:7.3	tt4831830:7.4	tt4831832:7.5	tt4831834:7.7	tt4831836:7.1	tt4831838:7.2	tt4831840:7.1	tt4831842:7.6	tt4831844:7.7	tt4831846:7.2	tt4831848:7.2	tt4831850:7.5	tt4831852:7.4	tt4831854:7.2	tt4831856:7.6	tt5209190:6.7	tt5209194:7.5	
3	tt5530730:6.8	tt5569912:7.1	tt5569914:7.5	tt5569916:7.6	tt5569918:7.4	tt5569922:7.1	tt5569924:7.3	tt5569926:7.5	tt5569928:6.9	tt5569930:7.0	tt5569932:7.5	tt5569934:7.6	tt5569940:7.3	tt5569942:7.3	tt5569944:7.1	tt5569946:7.5	tt5569948:6.9	tt5569952:7.2	tt5569954:7.3	tt5569956:7.3	tt5569958:5.8	tt5569962:6.8	tt6364904:6.3	tt6364906:7.4	
5	tt7578470:6.7	tt8928034:7.3	tt9000142:6.7	tt9048324:6.7	tt9085458:6.7	tt9167948:6.5	tt9178372:6.8	tt9221312:6.9	tt9239212:6.9	tt9246422:6.7	tt9364290:6.7	tt9422670:7.8	tt9452228:7.1	tt9452230:7.1	tt9452232:6.7	tt9452236:6.8	tt9452238:6.8	tt9452240:6.7	tt9452242:6.8	tt9452248:6.6	tt9452250:7.0	tt9452264:7.0	tt9452268:7.1	
