1	tt1909488:-	tt1909489:-	tt1909490:-	tt1909491:-	tt1909492:-	tt1909493:-	tt1909494:-	tt1909495:-	tt1909496:-	tt1909497:-	tt1910021:-	tt1910022:-	tt1910023:-	tt1910024:-	tt1913547:-	tt1913548:-	tt1913549:-	tt1913550:-	tt1913551:-	tt1913552:-	tt1913553:-	tt1913554:-	tt1913555:-	tt1913556:-	tt1914874:-	tt1914875:-	tt1914876:-	tt1914877:-	tt1944352:-	tt1944353:-	tt3754208:-	tt3754220:-	tt3754222:-	tt3754234:-	tt3754236:-	tt3754256:-	tt3754258:-	tt3754260:-	tt3754264:-	tt3754268:-	tt3754270:-	tt3754274:-	tt3754276:-	tt3754278:-	tt3754280:-	
3	tt2129298:-	tt2130697:-	tt2163941:-	tt2171033:-	tt2171035:-	tt2187759:-	tt3785850:-	tt3785880:-	tt3785896:-	tt3785918:-	tt3785930:-	tt3785944:-	tt3785948:-	tt3785954:-	tt3785962:-	tt3785986:-	tt3785996:-	tt3786012:-	tt3786044:-	tt3786048:-	tt3786066:-	tt3786088:-	tt3786096:-	tt3786100:-	tt3786108:-	tt3786140:-	tt3786144:-	tt3786146:-	tt3786148:-	tt3786152:-	tt3786154:-	tt3786156:-	tt3786158:-	tt3786160:-	tt3786164:-	tt3786166:-	tt3786168:-	tt3786172:-	tt3786174:-	tt3786176:-	tt3786178:-	tt3786180:-	tt3786182:-	tt3786184:-	tt3786188:-	
2	tt3754306:-	tt3754316:-	tt3754320:-	tt3754374:-	tt3754500:-	tt3754798:-	tt3754860:-	tt3754870:-	tt3754880:-	tt3754902:-	tt3754916:-	tt3754950:-	tt3754962:-	tt3754968:-	tt3757266:-	tt3757294:-	tt3757310:-	tt3757352:-	tt3759898:-	tt3760028:-	tt3760066:-	tt3760574:-	tt3760592:-	tt3760604:-	tt3760664:-	tt3760708:-	tt3760722:-	tt3760736:-	tt3785192:-	tt3785200:-	tt3785218:-	tt3785224:-	tt3785240:-	tt3785384:-	tt3785392:-	tt3785398:-	tt3785416:-	tt3785426:-	tt3785436:-	tt3785440:-	tt3785444:-	tt3785454:-	tt3785464:-	tt3785478:-	tt3785484:-	
