8	tt0635008:-	tt11810610:-	tt3845602:-	
33	tt11661736:-	tt12929564:-	tt12929574:-	tt12929582:-	tt12929588:-	tt12929596:-	tt12929604:-	tt12929610:-	
5	tt11810586:-	tt3845592:-	
1	tt1704076:-	tt3845540:-	tt3845544:-	tt3845546:-	tt3845548:-	tt3845552:-	tt3845556:-	
13	tt1704077:-	
2	tt3845560:-	tt3845564:-	tt3845570:-	tt3845572:-	tt3845574:-	tt3845576:-	tt3845578:-	
3	tt3845582:-	
4	tt3845588:-	
6	tt3845596:-	
7	tt3845598:-	
20	tt4344006:-	tt4344050:-	
23	tt7472412:-	
\N	tt9620296:-	tt9620298:-	tt9620300:-	tt9620302:-	tt9620304:-	tt9620308:-	tt9620312:-	tt9620314:-	tt9620316:-	tt9620318:-	tt9620320:-	tt9620322:-	tt9620324:-	tt9620326:-	tt9620328:-	tt9620330:-	tt9620332:-	tt9757848:-	tt9757852:-	tt9757856:-	tt9757860:-	tt9757870:-	tt9757874:-	tt9757878:-	tt9757882:-	tt9757886:-	tt9757888:-	tt9757892:-	tt9757894:-	tt9757898:-	tt9757900:-	tt9757906:-	tt9757908:-	tt9757912:-	tt9757914:-	tt9757916:-	tt9757920:-	tt9757922:-	tt9790074:-	tt9790076:-	tt9790078:-	tt9790080:-	tt9790082:-	tt9790084:-	tt9790088:-	tt9790090:-	tt9790092:-	tt9790094:-	tt9790096:-	tt9790100:-	tt9790106:-	tt9790108:-	tt9790110:-	tt9790112:-	tt9790114:-	tt9790116:-	tt9790118:-	tt9790120:-	tt9790124:-	tt9790126:-	tt9790128:-	tt9790130:-	tt9790132:-	tt9790136:-	tt9790138:-	tt9790140:-	tt9790142:-	tt9790144:-	
31	tt9823312:-	tt9823314:-	tt9823316:-	tt9823318:-	tt9823320:-	tt9823322:-	tt9823324:-	tt9823326:-	tt9823328:-	
