1	tt4628608:-	tt4628610:-	tt4628614:-	tt4628616:-	tt4628618:-	tt4628620:-	tt4628622:-	tt4628624:-	tt4628628:-	tt4628630:-	tt4628632:-	tt4628634:-	tt4628636:-	tt4628638:-	tt4628640:-	tt4628642:-	tt4628644:-	tt4628646:-	tt4628648:-	tt4628650:-	tt4628652:-	tt4628654:-	tt4628656:-	tt4628658:-	tt4628660:-	tt4628662:-	tt4628664:-	tt4628666:-	tt4628668:-	tt4628670:-	tt4628672:-	tt4628674:-	tt4628676:-	tt4628678:-	tt4628680:-	tt4628682:-	tt4628684:-	tt4628686:-	tt4628688:-	tt4628690:-	tt4628692:-	tt4628694:-	tt4628696:-	tt4628698:-	tt4628700:-	tt4628702:-	tt4628704:-	tt4628706:-	tt4628708:-	tt4628710:-	tt4628712:-	tt4628714:-	tt4628716:-	tt4628718:-	tt4628720:-	tt4628722:-	tt4628724:-	tt4628726:-	tt4628728:-	tt4628730:-	tt4628732:-	tt4628734:-	tt4628736:-	tt4628738:-	tt4628740:-	tt4628742:-	tt4628744:-	tt4628748:-	tt4628750:-	tt4628752:-	tt4628754:-	tt4628756:-	tt4628758:-	tt4628760:-	tt4628762:-	tt4628764:-	tt4628766:-	tt4628768:-	
2	tt4631612:-	tt4631614:-	tt4631616:-	tt4631618:-	tt4631620:-	tt4631622:-	tt4631624:-	tt4631626:-	tt4631628:-	tt4631630:-	tt4631632:-	tt4631634:-	tt4631636:-	tt4631638:-	tt4631640:-	tt4631642:-	tt4631644:-	tt4631646:-	tt4631648:-	tt4631650:-	tt4631652:-	tt4631654:-	tt4631656:-	tt4631658:-	tt4631660:-	tt4631662:-	tt4631664:-	tt4631666:-	tt4631668:-	tt4631670:-	tt4631672:-	tt4631674:-	tt4631676:-	tt4631678:-	tt4631680:-	tt4631682:-	tt4631684:-	tt4631686:-	tt4631688:-	tt4631690:-	tt4631692:-	tt4631694:-	tt4631696:-	tt4631698:-	tt4631700:-	tt4631702:-	tt4631706:-	tt4631708:-	tt4631710:-	tt4631712:-	tt4631714:-	tt4631716:-	tt4631718:-	tt4631720:-	tt4631722:-	tt4631724:-	tt4631726:-	tt4631728:-	tt4631730:-	tt4631732:-	tt4631734:-	tt4631736:-	tt4631738:-	tt4631740:-	tt4631742:-	tt4631744:-	tt4631746:-	tt4631748:-	tt4631750:-	tt4631752:-	tt4631754:-	tt4631756:-	tt4631758:-	tt4631760:-	tt4631762:-	tt4631764:-	tt4631766:-	tt4631768:-	
