1	tt0464102:8.2	tt0466141:8.0	tt0473427:8.4	
2	tt0837112:7.2	tt0837700:9.2	tt0837704:-	
3	tt0967820:-	tt0967821:7.5	tt0971912:-	tt0979682:-	
