1	tt13474940:-	tt13475030:-	tt13475036:-	tt13475038:-	tt13475046:-	tt13475048:-	tt13475050:-	tt13475060:-	tt13475062:-	tt13475066:-	tt13475068:-	tt13475074:-	tt13475076:-	tt13475078:-	tt13475082:-	tt13475084:-	tt13475090:-	
2	tt13474954:-	tt13475094:-	tt13475100:-	tt13475104:-	tt13475106:-	tt13475108:-	tt13475114:-	tt13475116:-	tt13475118:-	tt13475122:-	tt13475124:-	tt13475128:-	tt13475130:-	tt13475132:-	tt13475136:-	tt13475138:-	tt13475140:-	
3	tt13474976:-	tt13475152:-	tt13475154:-	tt13475156:-	tt13475160:-	tt13475162:-	tt13475164:-	tt13475168:-	tt13475170:-	tt13475178:-	tt13475180:-	tt13475184:-	tt13475188:-	tt13475192:-	tt13475194:-	tt13475200:-	tt13475202:-	
