5	tt10484330:-	tt10484358:-	tt10484376:-	tt10484402:-	tt10484436:-	tt10484464:-	tt10484486:-	tt10484526:-	tt10484556:-	tt10484576:-	tt10484596:-	tt10484622:-	tt10484644:-	tt10484668:-	tt10484690:-	tt8893908:-	tt8897972:-	tt8897984:-	tt8898500:-	tt8902274:-	
4	tt8892708:-	tt8894166:-	tt8894178:-	tt8894186:-	tt8894190:-	tt8894200:-	tt8894210:-	tt8894212:-	tt8894216:-	tt8894226:-	tt8894232:-	tt8894240:-	tt8894244:-	tt8894248:-	tt8894252:-	tt8894260:-	tt8894274:-	tt8894278:-	tt8894282:-	tt8894286:-	
3	tt8892732:-	tt8892818:-	tt8892898:-	tt8893150:-	tt8893888:-	tt8893950:-	tt8893978:-	tt8893982:-	tt8893988:-	tt8893996:-	tt8894020:-	tt8894038:-	tt8894044:-	tt8894054:-	tt8894056:-	tt8894058:-	tt8894060:-	tt8894066:-	tt8894104:-	tt8894134:-	tt8894140:-	tt8894144:-	
