1	tt2274372:-	tt2274384:-	tt2274388:-	tt2274396:-	tt2274398:-	tt2274400:-	tt2274410:-	tt2274422:-	tt2274546:-	tt2274550:-	tt2274554:-	tt2274564:-	tt2274572:-	tt2286660:-	tt2310434:-	tt2348488:-	tt2348524:-	tt2348564:-	tt2386764:-	tt2386776:-	tt2417102:-	tt2417104:-	
2	tt2442854:-	tt2473086:-	tt2510432:-	tt2622158:-	tt2622166:-	tt2622170:-	tt2622172:-	tt2622178:-	tt2622188:-	tt2622206:-	tt2622238:-	tt2622252:-	tt2693914:-	tt2693916:-	tt2693926:-	tt2693928:-	tt2693934:-	tt2754878:-	tt2754888:-	tt3312188:-	tt3312210:-	tt3312222:-	tt3312228:-	tt3312234:-	tt3312244:-	tt3312248:-	tt3312264:-	
\N	tt3312254:-	tt3312262:-	
3	tt3312270:-	tt3312278:-	tt3312282:-	tt3312286:-	tt3312294:-	tt3312298:-	tt3312302:-	tt3312304:-	tt3312308:-	tt3312354:-	tt3312360:-	tt3312364:-	tt3312374:-	tt3312382:-	tt3312388:-	tt3312394:-	tt3312396:-	tt3510482:-	tt3510490:-	tt3510492:-	tt3510504:-	tt3510516:-	tt3510584:-	tt3510590:-	tt3510596:-	tt3510602:-	tt3510606:-	
