6	tt11511722:-	tt11558502:-	tt11559032:-	tt11564494:-	tt11564498:-	tt11580198:-	tt11585626:-	tt11585632:-	tt11591086:-	tt11591090:-	tt11608690:-	tt11608694:-	tt11621568:-	tt11621578:-	tt11621586:-	tt11646100:-	tt11646260:-	tt11646314:-	tt11646344:-	tt11646352:-	tt11681252:-	
7	tt13743672:-	tt13767202:-	tt13773994:-	tt13774004:-	tt13774008:-	tt13774026:-	tt13774030:-	tt13788316:-	tt13788322:-	tt13819182:-	tt13819186:-	tt13846444:-	tt13846446:-	tt13846454:-	tt13846464:-	tt13877548:-	tt13877562:-	tt13877572:-	tt13892608:-	tt13892612:-	tt13925412:-	
1	tt4451680:-	tt5016496:-	tt5090834:-	tt5090836:-	tt5090840:-	tt5090846:-	tt5090848:-	tt5090852:-	tt5090856:-	tt5090858:-	tt5090860:-	tt5090862:-	tt5090864:-	tt5090866:-	tt5090872:-	tt5090876:-	tt5090878:-	tt5090882:-	tt5090884:-	tt5090888:-	tt5090892:-	tt5090894:-	tt5090896:-	tt5090900:-	tt5090904:-	tt5090910:-	tt5090912:-	tt5090916:-	tt5090918:-	tt5090924:-	tt5090926:-	
3	tt6480914:-	tt6605084:-	tt6629418:-	tt6629460:-	tt6629532:-	tt6629550:-	tt6629670:-	tt6629678:-	tt6629690:-	tt6629724:-	tt6629734:-	tt6629768:-	tt6629788:-	tt6629796:-	tt6629806:-	tt6629822:-	tt6629840:-	tt6629874:-	tt6629882:-	tt6629892:-	tt6629898:-	tt6629912:-	tt6629928:-	tt6629938:-	tt6629946:-	tt6629954:-	tt6629958:-	tt6629966:-	tt6629968:-	tt6629972:-	tt6629974:-	tt9564148:-	
2	tt6633154:-	tt8785184:-	tt8785196:-	tt8785200:-	tt8785202:-	tt8793550:-	tt8793552:-	tt8793556:-	tt8793558:-	tt8793560:-	tt8793562:-	tt8793564:-	tt8793566:-	tt8793568:-	tt8793570:-	tt8793572:-	tt8793574:-	tt8793580:-	tt8793582:-	tt8793584:-	tt8793586:-	tt8793588:-	tt8793590:-	tt8793592:-	tt8793596:-	tt8793600:-	tt8793602:-	tt8793604:-	tt8793610:-	tt8793612:-	tt8793614:-	
4	tt7936170:-	tt7940964:-	tt7945306:-	tt8059180:-	tt8059184:-	tt8059186:-	tt8059192:-	tt8059202:-	tt8066486:-	tt8090250:-	tt8090256:-	tt8090278:-	tt8090280:-	tt8090348:-	tt8090350:-	tt8090352:-	tt8090354:-	tt8090362:-	tt8090366:-	tt8090368:-	tt8090376:-	tt8090378:-	tt8090380:-	tt8090382:-	tt9564392:-	tt9564406:-	tt9564420:-	tt9564424:-	tt9564426:-	tt9564430:-	tt9568036:-	
5	tt9585772:-	tt9591060:-	tt9591064:-	tt9591070:-	tt9591074:-	tt9591092:-	tt9591096:-	tt9618778:-	tt9618782:-	tt9618786:-	tt9618788:-	tt9618796:-	tt9618856:-	tt9618858:-	tt9618870:-	tt9618874:-	tt9618878:-	tt9618880:-	tt9618884:-	tt9618888:-	tt9618892:-	tt9618896:-	tt9618902:-	tt9741816:-	tt9741824:-	tt9741830:-	tt9741834:-	tt9765414:-	
