22	tt10407966:-	tt10407994:-	tt10408004:-	tt9882216:-	tt9882220:-	tt9882226:-	tt9882232:-	tt9882236:-	tt9882242:-	tt9882246:-	tt9882254:-	tt9882260:-	tt9882264:-	tt9882274:-	tt9882280:-	tt9882456:-	tt9882460:-	tt9882468:-	tt9882474:-	tt9882482:-	
23	tt11534848:-	tt11534854:-	tt11534858:-	tt11534864:-	tt11534866:-	tt11534900:-	tt11534906:-	tt11534918:-	tt11534922:-	tt11534946:-	tt12042754:-	tt12042762:-	tt12042766:-	tt12042770:-	tt12042780:-	tt12042784:-	tt12042786:-	tt12042794:-	tt12042802:-	tt12396832:-	tt12396834:-	
24	tt14425296:-	tt14425312:-	tt14425330:-	tt14425338:-	tt14425358:-	tt14425362:-	tt14425366:-	tt14425368:-	tt14425380:-	tt14425384:-	tt14425408:-	tt14425412:-	tt14550028:-	
\N	tt1752077:-	tt1761918:-	tt1767056:-	tt1884067:-	tt1891545:-	tt1900656:-	tt1910345:-	tt1994369:-	tt2068780:-	tt2075964:-	tt2080149:-	tt2083729:-	tt2083730:-	tt2088537:-	tt2093821:-	tt2097123:-	tt2105974:-	tt2161073:-	tt2176975:-	tt2181585:-	tt2207023:-	tt2220951:-	tt2238151:-	tt2240554:-	tt2253697:-	tt2253926:-	tt2267917:-	tt2268868:-	tt2286622:-	tt2360781:-	tt2372041:-	tt2379636:-	tt2382809:-	tt2391697:-	tt2399371:-	tt2403315:-	tt2409226:-	tt2434294:-	tt2451306:-	tt2462046:-	tt2480766:-	tt2504804:-	tt2516126:-	tt2544594:-	tt2569908:-	tt2582164:-	tt2785672:-	tt2800516:-	tt2866316:-	tt2889572:-	tt2949726:-	tt2962024:-	tt2976842:-	tt3316450:-	tt3409802:-	tt3449808:-	tt3538826:-	tt3561022:-	tt3575720:-	tt3672330:-	tt3686400:-	tt3698820:-	tt3728636:-	tt3843686:-	tt3847548:-	tt3905554:-	tt4105434:-	tt4294196:-	tt4396448:-	tt4517444:-	tt4568088:-	tt4571462:-	tt4661046:-	tt5191508:-	
20	tt6288702:-	tt7775436:-	
21	tt9886840:-	tt9886844:-	
