1	tt0748226:6.2	tt0881858:6.6	tt0881859:7.4	tt0881860:7.6	tt0881861:8.0	tt0881862:7.8	tt0881863:8.4	tt0881864:7.2	tt0881865:8.3	tt0881866:7.0	tt1118410:7.8	tt1118411:-	tt1118412:-	tt1118413:7.2	tt1118414:-	tt1118416:-	tt1118419:7.6	tt1118421:8.0	tt1118424:-	tt1118425:6.6	tt1118426:7.8	tt1118428:-	tt1118432:7.8	tt1118433:-	tt1121763:-	tt1121764:6.4	
2	tt0748227:7.8	tt0748228:-	tt0748229:8.5	tt0764212:5.2	tt0764624:-	tt0764625:-	tt1018644:-	tt1018645:-	tt1018646:-	tt1018647:9.2	tt1018648:-	tt1023319:7.2	tt1024178:8.0	tt1075285:8.6	tt1118409:-	tt1118415:-	tt1118417:8.7	tt1118418:-	tt1118420:-	tt1118422:-	tt1118423:7.4	tt1118427:-	tt1118429:-	tt1118430:-	tt1118431:-	tt1121765:7.5	
