1	tt0646963:7.6	tt0646964:7.8	tt0646965:7.8	tt0646966:7.8	tt0758847:7.9	tt0758848:8.0	tt0766293:7.7	tt0766294:7.3	tt0772273:8.2	tt0772274:7.0	tt0772275:6.8	tt0860682:7.3	tt0860683:7.2	tt0860689:7.1	tt0860690:6.7	tt0860691:6.7	tt0860697:8.0	tt0860698:6.7	tt0860701:7.2	tt0860703:7.8	tt0860704:6.7	tt0860705:7.0	
3	tt0860678:8.4	tt0860679:8.1	tt0860688:8.1	tt0860694:6.7	tt0860695:7.2	tt0860696:6.7	tt0860699:8.1	tt0860700:6.6	tt0860706:7.6	
2	tt0860680:7.0	tt0860681:6.6	tt0860684:7.0	tt0860685:6.1	tt0860686:6.3	tt0860687:6.6	tt0860692:6.7	tt0860693:6.4	tt0860702:6.6	
