68	tt10409960:-	
1	tt11460450:-	
2	tt11460644:-	
3	tt11460648:-	
4	tt11460650:-	
5	tt11460652:-	
6	tt11460656:-	
7	tt11460658:-	
8	tt11460660:-	
10	tt11460674:-	
11	tt11460680:-	
12	tt11460690:-	
13	tt11460698:-	
14	tt11460702:-	
15	tt11460710:-	
\N	tt11482010:-	
69	tt12102390:-	
70	tt14197528:-	
16	tt5965566:-	
20	tt5965576:-	
23	tt5965578:-	
17	tt5965580:-	
21	tt5965582:-	
22	tt5965584:-	
19	tt5965586:-	
26	tt5965590:-	
25	tt5965592:-	
9	tt5965596:-	
31	tt5965600:-	
30	tt5965602:-	
33	tt5965604:-	
28	tt5965608:-	
37	tt5965610:-	
35	tt5965612:-	
34	tt5965614:-	
38	tt5965616:-	
36	tt5965618:-	
24	tt5965620:-	
40	tt5973450:-	
44	tt5973452:-	
43	tt5973454:-	
41	tt5973456:-	
42	tt5973458:-	
48	tt5975664:-	
47	tt5975666:-	
46	tt5975668:-	
49	tt5975670:-	
45	tt5975672:-	
51	tt5982008:-	
50	tt5982010:-	
54	tt5982012:-	
53	tt5982014:-	
52	tt5982016:-	
56	tt5982352:-	
57	tt5982356:-	
55	tt5982358:-	
59	tt5982360:-	
58	tt5982362:-	
61	tt5986188:-	
60	tt5986190:-	
62	tt5986192:-	
63	tt5986194:-	
64	tt5986196:-	
65	tt6231144:-	
66	tt7342670:-	
18	tt7344216:-	
27	tt7344226:-	
29	tt7344238:-	
32	tt7344242:-	
67	tt8495754:-	
