2	tt0605995:7.5	tt0605997:7.5	tt0899852:6.3	tt0899858:7.8	tt0899860:6.2	tt0899872:5.6	tt0899873:6.6	tt0899874:7.2	tt0899875:7.1	tt0899880:7.3	tt0899890:7.3	tt0899895:7.9	tt0985307:7.8	
3	tt0605996:8.1	tt0899849:6.3	tt0899853:5.4	tt0899855:5.5	tt0899864:8.1	tt0899870:6.7	tt0899876:5.5	tt0899877:7.4	tt0899883:5.8	tt0899885:7.2	tt0899887:5.6	tt0899889:7.1	tt0988312:7.5	
1	tt0853650:8.0	tt0899850:8.0	tt0899856:7.2	tt0899857:7.2	tt0899859:7.4	tt0899862:6.6	tt0899871:7.3	tt0899884:8.1	tt0899886:7.3	tt0899891:7.6	tt0899892:7.0	tt0899893:7.8	tt0899894:7.1	
4	tt0899851:7.6	tt0899854:6.5	tt0899861:7.2	tt0899863:7.7	tt0899865:7.4	tt0899866:6.8	tt0899867:5.8	tt0899869:6.0	tt0899878:7.8	tt0899879:5.6	tt0899881:7.1	tt0899882:7.3	tt0899888:6.4	tt13639870:-	
