2	tt11607854:-	tt11685160:-	tt11859536:-	tt4229716:5.0	tt4249062:-	tt4249064:-	tt4249070:4.4	tt4249078:-	tt4249086:-	tt4381430:4.6	tt4381434:4.6	tt4552122:-	tt4552132:-	tt4552134:-	tt4552136:-	tt4552140:-	tt4552146:-	tt4552154:-	tt4552164:-	tt4611264:-	tt4611276:-	tt4611278:-	tt4611284:-	tt4611290:-	tt4611294:-	tt4611296:-	tt4611298:-	tt4611304:-	tt4611306:-	tt4775784:-	tt4775794:-	tt4775798:-	tt8178584:-	tt8178590:-	tt8178592:-	tt8178596:-	
1	tt3172174:5.0	tt3172176:5.5	tt3172178:5.3	tt3172180:5.9	tt3172182:5.9	tt3218666:6.5	tt3235864:6.0	tt3235866:5.8	tt3235868:5.8	tt3382406:6.3	tt3382412:5.3	tt3382418:6.0	tt3457504:6.2	tt3519484:5.6	tt3675082:6.0	tt3675098:5.8	tt3675104:5.6	tt3675108:5.6	tt3675120:5.3	tt3675122:5.7	tt3675126:6.0	tt3675130:6.0	tt3675136:5.8	tt3675142:6.3	tt3675144:6.2	tt4224698:5.7	tt4224702:5.6	tt4224716:5.9	tt4224720:5.8	tt4224724:5.4	tt4224734:-	tt4224736:5.4	tt4224750:5.4	tt4224760:5.6	tt4224768:5.4	tt4224770:6.0	
